request_id,ts,user_id,method,endpoint,http_status,latency_ms,partner_bank,idempotency_key,error_msg
REQ351291155643,2026-04-22 15:35:02.000,USR000653,POST,/cbs/aml/screen,200,464,HDFC,IDM1639751314,
REQ703948930582,2026-04-22 14:35:45.000,USR000653,POST,/cbs/fd/rate,200,135,HDFC,IDM6284982699,
REQ401004136274,2026-04-22 15:53:23.000,USR000653,POST,/cbs/transaction/initiate,200,699,HDFC,IDM9329769860,
REQ410576304129,2026-04-22 15:21:07.000,USR000653,POST,/cbs/aml/screen,200,576,HDFC,IDM2313898259,
REQ716020119777,2026-04-22 14:20:03.000,USR000653,POST,/cbs/transaction/initiate,200,1193,HDFC,IDM1808129018,
REQ489439360998,2025-10-11 03:06:15.000,USR000057,POST,/cbs/penny-drop,200,1491,RBL,IDM8257023134,
REQ317300593054,2025-10-11 02:12:37.000,USR000057,POST,/cbs/fd/rate,200,123,RBL,IDM1327898964,
REQ376682275031,2025-10-11 02:19:49.000,USR000057,POST,/cbs/kyc/ckyc-fetch,200,537,RBL,IDM6919273473,
REQ627712163917,2025-10-11 03:05:14.000,USR000057,POST,/cbs/aml/screen,200,753,RBL,IDM5697007568,
REQ354375912174,2025-10-11 02:31:25.000,USR000057,POST,/cbs/account/balance,200,218,RBL,IDM6867160566,
REQ708864124518,2026-01-01 23:45:47.000,USR000964,POST,/cbs/aml/screen,200,317,SBIN,IDM2310328864,
REQ582037125239,2026-01-01 23:11:22.000,USR000964,POST,/cbs/customer/lookup,200,126,SBIN,IDM3842748246,
REQ134927952809,2026-01-01 23:17:30.000,USR000964,POST,/cbs/customer/lookup,200,179,SBIN,IDM9343594133,
REQ792031292758,2026-01-02 00:56:04.000,USR000964,POST,/cbs/fd/rate,504,129,SBIN,IDM5165581666,AML_FLAG
REQ561338919867,2026-02-12 21:27:45.000,USR000695,POST,/cbs/kyc/ckyc-fetch,200,769,IDFC,IDM1989401796,
REQ412702294018,2026-02-12 20:56:25.000,USR000695,POST,/cbs/transaction/initiate,200,266,IDFC,IDM7613747378,
REQ597593389360,2026-02-12 21:09:35.000,USR000695,POST,/cbs/fd/rate,200,136,IDFC,IDM5066537853,
REQ961459431384,2026-02-12 20:45:20.000,USR000695,POST,/cbs/fd/booking,200,889,IDFC,IDM5129890755,
REQ736965954181,2026-02-12 21:11:45.000,USR000695,POST,/cbs/account/balance,200,84,IDFC,IDM3790561226,
REQ368730024577,2026-02-12 21:51:21.000,USR000695,GET,/cbs/transaction/{id}/status,200,128,IDFC,IDM7198792252,
REQ420432924052,2026-02-12 20:53:04.000,USR000695,POST,/cbs/fd/rate,200,76,IDFC,IDM8491749468,
REQ895610514034,2026-02-12 20:07:33.000,USR000695,POST,/cbs/fd/rate,200,147,IDFC,IDM1846898156,
REQ514713833938,2025-05-24 07:30:18.000,USR000403,POST,/cbs/kyc/ckyc-fetch,400,272,KOTK,IDM6927755019,PENNY_DROP_FAIL
REQ423777598352,2025-05-24 07:42:14.000,USR000403,POST,/cbs/account/balance,200,98,KOTK,IDM8825971921,
REQ783723900142,2025-05-24 06:20:07.000,USR000403,POST,/cbs/kyc/ckyc-fetch,200,541,KOTK,IDM5944962594,
REQ599426578540,2025-05-24 06:00:30.000,USR000403,POST,/cbs/customer/lookup,200,101,KOTK,IDM1013343912,
REQ656319561942,2025-06-27 21:52:57.000,USR000112,POST,/cbs/kyc/ckyc-fetch,200,241,KOTK,IDM7577148845,
REQ396290530295,2025-06-27 21:34:47.000,USR000112,POST,/cbs/fd/rate,200,132,KOTK,IDM7956264229,
REQ333496465742,2025-06-27 21:52:51.000,USR000112,POST,/cbs/fd/rate,401,75,KOTK,IDM1951997128,AML_FLAG
REQ399513459905,2025-06-27 20:42:28.000,USR000112,POST,/cbs/fd/booking,200,888,KOTK,IDM4515471541,
REQ825939071524,2026-02-11 05:11:40.000,USR000524,POST,/cbs/account/balance,200,190,INDB,IDM9188554798,
REQ794168890125,2026-02-11 06:16:17.000,USR000524,POST,/cbs/fd/booking,504,1014,INDB,IDM5071568051,PENNY_DROP_FAIL
REQ205828168582,2026-02-11 06:55:33.000,USR000524,GET,/cbs/transaction/{id}/status,200,123,INDB,IDM1168428907,
REQ155716848816,2026-02-11 05:56:40.000,USR000524,POST,/cbs/aml/screen,200,401,INDB,IDM7869835648,
REQ409349916771,2026-02-11 06:32:21.000,USR000524,GET,/cbs/transaction/{id}/status,200,157,INDB,IDM3749103276,
REQ572054457701,2025-02-09 09:55:13.000,USR000867,POST,/cbs/transaction/initiate,200,1103,KOTK,IDM2035396855,
REQ320478169957,2025-02-09 08:42:20.000,USR000867,POST,/cbs/customer/lookup,200,101,KOTK,IDM9919454558,
REQ987956647773,2026-03-25 17:44:40.000,USR000320,POST,/cbs/fd/booking,200,1186,SBIN,IDM2023864400,
REQ952471960425,2026-03-25 18:57:50.000,USR000320,POST,/cbs/transaction/initiate,200,331,SBIN,IDM3981430074,
REQ270987764511,2026-03-25 17:51:37.000,USR000320,POST,/cbs/aml/screen,200,313,SBIN,IDM1842022626,
REQ735824938796,2026-03-25 17:50:52.000,USR000320,POST,/cbs/fd/booking,200,1046,SBIN,IDM8138775715,
REQ958661046589,2026-03-25 17:11:22.000,USR000320,POST,/cbs/penny-drop,200,931,SBIN,IDM4654122528,
REQ187609752603,2026-03-25 17:10:03.000,USR000320,POST,/cbs/kyc/ckyc-fetch,400,209,SBIN,IDM7495951959,PENNY_DROP_FAIL
REQ825363706944,2025-04-18 04:22:13.000,USR000392,POST,/cbs/customer/lookup,200,157,PUNB,IDM6652693721,
REQ329363510518,2025-04-18 04:32:55.000,USR000392,POST,/cbs/aml/screen,200,858,PUNB,IDM3575772783,
REQ964197791617,2025-04-18 05:52:17.000,USR000392,POST,/cbs/transaction/initiate,200,1094,PUNB,IDM1437544708,
REQ673615162269,2025-04-18 05:00:19.000,USR000392,POST,/cbs/fd/booking,200,832,PUNB,IDM1543352820,
REQ681266800312,2025-04-18 05:56:39.000,USR000392,POST,/cbs/fd/rate,200,89,PUNB,IDM2844147436,
REQ244553873731,2025-04-18 04:19:21.000,USR000392,POST,/cbs/fd/rate,504,95,PUNB,IDM4270782340,BANK_DOWN
REQ796895126323,2025-04-18 04:16:37.000,USR000392,POST,/cbs/kyc/ckyc-fetch,200,509,PUNB,IDM4436869419,
REQ960670574808,2025-04-18 05:52:18.000,USR000392,POST,/cbs/fd/rate,200,60,PUNB,IDM7175960767,
REQ633109661710,2026-04-11 01:20:40.000,USR000309,POST,/cbs/kyc/ckyc-fetch,200,310,BARB,IDM2108458242,
REQ359034516216,2026-04-11 02:13:56.000,USR000309,POST,/cbs/penny-drop,200,753,BARB,IDM1114609805,
REQ574120510303,2026-04-11 01:35:41.000,USR000309,POST,/cbs/account/balance,200,191,BARB,IDM5090075099,
REQ480359627315,2026-04-11 02:41:26.000,USR000309,POST,/cbs/kyc/ckyc-fetch,200,768,BARB,IDM3691139536,
REQ871863453943,2026-04-11 02:30:35.000,USR000309,POST,/cbs/transaction/initiate,401,1096,BARB,IDM2834062946,BANK_DOWN
REQ515255209993,2026-04-11 02:48:54.000,USR000309,POST,/cbs/penny-drop,500,1406,BARB,IDM7254097295,INVALID_PAN
REQ758708842305,2026-04-11 01:59:08.000,USR000309,POST,/cbs/penny-drop,200,1276,BARB,IDM1172399284,
REQ429416636423,2026-04-11 02:02:07.000,USR000309,GET,/cbs/transaction/{id}/status,200,120,BARB,IDM6082134998,
REQ597406177926,2025-01-23 16:40:16.000,USR000568,POST,/cbs/transaction/initiate,200,638,KOTK,IDM5283624195,
REQ523753985473,2025-01-23 17:06:58.000,USR000568,POST,/cbs/customer/lookup,200,101,KOTK,IDM3197795811,
REQ674125432464,2025-01-23 17:41:12.000,USR000568,POST,/cbs/aml/screen,503,463,KOTK,IDM1332139469,INVALID_PAN
REQ150478243566,2025-01-23 17:59:46.000,USR000568,POST,/cbs/fd/booking,200,941,KOTK,IDM9368778101,
REQ273143324188,2025-01-23 17:59:34.000,USR000568,POST,/cbs/kyc/ckyc-fetch,200,575,KOTK,IDM9875557593,
REQ623236616745,2025-01-23 16:46:05.000,USR000568,POST,/cbs/transaction/initiate,200,901,KOTK,IDM5872644830,
REQ155192048317,2025-06-10 11:50:12.000,USR000808,GET,/cbs/transaction/{id}/status,401,129,ICIC,IDM4207625889,BANK_DOWN
REQ971536578155,2025-06-10 10:06:40.000,USR000808,POST,/cbs/customer/lookup,200,129,ICIC,IDM7381520423,
REQ198402583296,2025-06-10 10:17:47.000,USR000808,POST,/cbs/customer/lookup,200,98,ICIC,IDM8903362479,
REQ165751017632,2025-06-10 11:14:11.000,USR000808,POST,/cbs/fd/rate,200,83,ICIC,IDM7923126361,
REQ633268883104,2025-06-10 11:49:27.000,USR000808,POST,/cbs/aml/screen,200,646,ICIC,IDM1530140828,
REQ410810763521,2025-06-10 11:12:59.000,USR000808,POST,/cbs/kyc/ckyc-fetch,200,404,ICIC,IDM3333300602,
REQ397990762894,2025-06-10 11:39:44.000,USR000808,POST,/cbs/kyc/ckyc-fetch,200,598,ICIC,IDM2859375236,
REQ562622922855,2025-06-10 11:45:52.000,USR000808,POST,/cbs/customer/lookup,401,180,ICIC,IDM2385456572,INVALID_PAN
REQ378607274727,2025-06-10 10:54:48.000,USR000808,POST,/cbs/aml/screen,200,387,ICIC,IDM9221094309,
REQ963566040704,2025-01-09 14:28:47.000,USR000874,POST,/cbs/customer/lookup,200,129,IDFC,IDM2302931894,
REQ928075973058,2025-01-09 14:01:26.000,USR000874,POST,/cbs/aml/screen,200,447,IDFC,IDM7565281602,
REQ397817753203,2025-01-09 14:12:20.000,USR000874,POST,/cbs/customer/lookup,200,98,IDFC,IDM9213155045,
REQ477122482458,2025-01-09 13:28:01.000,USR000874,POST,/cbs/customer/lookup,200,147,IDFC,IDM7981448447,
REQ820963559788,2025-01-09 14:10:19.000,USR000874,POST,/cbs/kyc/ckyc-fetch,200,445,IDFC,IDM1503126812,
REQ573366236240,2025-10-01 18:29:08.000,USR000506,POST,/cbs/penny-drop,503,796,RBL,IDM2687116294,UPSTREAM_TIMEOUT
REQ800635631972,2025-10-01 17:07:40.000,USR000506,POST,/cbs/fd/rate,503,123,RBL,IDM4448686805,PENNY_DROP_FAIL
REQ561260614085,2025-10-01 18:04:09.000,USR000506,POST,/cbs/transaction/initiate,200,282,RBL,IDM1186191881,
REQ578640719825,2025-10-01 18:27:46.000,USR000506,POST,/cbs/account/balance,400,191,RBL,IDM5364729182,PENNY_DROP_FAIL
REQ123328394046,2025-10-01 18:27:56.000,USR000506,POST,/cbs/customer/lookup,404,129,RBL,IDM5485375604,RATE_LIMITED
REQ880022875774,2025-03-11 08:36:38.000,USR000386,POST,/cbs/penny-drop,503,785,KOTK,IDM3609911735,PENNY_DROP_FAIL
REQ968385415847,2025-03-11 08:05:58.000,USR000386,POST,/cbs/kyc/ckyc-fetch,200,287,KOTK,IDM7697666740,
REQ470760557879,2025-03-11 08:23:37.000,USR000386,GET,/cbs/transaction/{id}/status,200,118,KOTK,IDM9240922631,
REQ779065690303,2025-03-11 09:46:17.000,USR000386,POST,/cbs/transaction/initiate,200,1159,KOTK,IDM9210421313,
REQ576905402707,2025-03-11 09:23:37.000,USR000386,POST,/cbs/aml/screen,200,344,KOTK,IDM2648560034,
REQ877767384826,2025-09-19 06:28:06.000,USR000007,POST,/cbs/fd/rate,200,94,HDFC,IDM8541405550,
REQ371431899334,2025-09-19 05:16:51.000,USR000007,POST,/cbs/account/balance,200,186,HDFC,IDM2622176203,
REQ132358676931,2025-09-19 05:23:34.000,USR000007,POST,/cbs/penny-drop,400,1061,HDFC,IDM1943043793,BANK_DOWN
REQ960601877313,2025-09-19 06:51:13.000,USR000007,POST,/cbs/kyc/ckyc-fetch,200,463,HDFC,IDM3193425810,
REQ967995432967,2025-09-19 05:37:20.000,USR000007,POST,/cbs/kyc/ckyc-fetch,200,509,HDFC,IDM7461096393,
REQ814260195945,2025-01-21 15:03:41.000,USR000536,POST,/cbs/aml/screen,200,411,INDB,IDM4226712276,
REQ205532289064,2025-01-21 14:34:27.000,USR000536,POST,/cbs/transaction/initiate,400,957,INDB,IDM3967459769,INVALID_PAN
REQ250749769297,2025-01-21 15:14:06.000,USR000536,POST,/cbs/customer/lookup,200,180,INDB,IDM6772398792,
REQ682469174206,2025-01-21 15:35:03.000,USR000536,POST,/cbs/customer/lookup,200,145,INDB,IDM4100162522,
REQ872631093020,2025-01-21 15:19:49.000,USR000536,POST,/cbs/fd/booking,404,521,INDB,IDM2880685059,RATE_LIMITED
REQ767220512644,2025-01-21 15:06:40.000,USR000536,POST,/cbs/transaction/initiate,504,302,INDB,IDM2414493506,AML_FLAG
REQ843515358108,2025-01-21 15:54:58.000,USR000536,POST,/cbs/customer/lookup,200,179,INDB,IDM8275989985,
REQ712847118542,2025-01-21 14:42:22.000,USR000536,POST,/cbs/penny-drop,200,1311,INDB,IDM1123327425,
REQ578074538018,2025-01-21 14:19:21.000,USR000536,POST,/cbs/kyc/ckyc-fetch,200,549,INDB,IDM2768353474,
REQ254894773338,2025-01-21 14:47:22.000,USR000536,POST,/cbs/aml/screen,504,722,INDB,IDM8928463333,UPSTREAM_TIMEOUT
REQ219860218102,2026-03-17 17:52:10.000,USR000685,GET,/cbs/transaction/{id}/status,200,241,INDB,IDM2180187022,
REQ646716697778,2026-03-17 18:30:31.000,USR000685,POST,/cbs/fd/booking,200,1082,INDB,IDM6527650098,
REQ564760388937,2026-03-17 17:16:43.000,USR000685,POST,/cbs/transaction/initiate,200,783,INDB,IDM9906347314,
REQ515468568630,2026-03-17 17:36:24.000,USR000685,POST,/cbs/penny-drop,200,444,INDB,IDM9772778413,
REQ770603532138,2026-03-17 18:51:00.000,USR000685,POST,/cbs/fd/booking,200,1056,INDB,IDM5696834018,
REQ770790381948,2026-03-17 17:18:18.000,USR000685,POST,/cbs/account/balance,200,148,INDB,IDM9485179199,
REQ174265717228,2026-03-17 18:08:44.000,USR000685,GET,/cbs/transaction/{id}/status,500,208,INDB,IDM4979662111,INVALID_PAN
REQ741244693469,2026-03-17 18:33:56.000,USR000685,POST,/cbs/fd/rate,200,71,INDB,IDM6391197367,
REQ472046733537,2026-03-15 11:21:52.000,USR000380,GET,/cbs/transaction/{id}/status,200,97,PUNB,IDM4992380832,
REQ246732054228,2026-03-15 11:46:47.000,USR000380,POST,/cbs/account/balance,200,140,PUNB,IDM3642891311,
REQ495477644458,2025-01-03 08:10:50.000,USR000877,POST,/cbs/penny-drop,400,779,ICIC,IDM6629841248,AML_FLAG
REQ379209542587,2025-01-03 09:52:36.000,USR000877,POST,/cbs/transaction/initiate,200,895,ICIC,IDM5261489099,
REQ443750423103,2025-01-03 09:30:16.000,USR000877,POST,/cbs/account/balance,200,124,ICIC,IDM4546217355,
REQ479146296056,2026-01-22 16:10:14.000,USR000463,POST,/cbs/fd/rate,200,150,HDFC,IDM7487264709,
REQ388107148633,2026-01-22 15:39:58.000,USR000463,POST,/cbs/fd/rate,200,69,HDFC,IDM7560561715,
REQ739976346010,2026-01-22 15:29:37.000,USR000463,POST,/cbs/kyc/ckyc-fetch,200,487,HDFC,IDM1716666139,
REQ562903310963,2026-01-22 16:06:22.000,USR000463,POST,/cbs/account/balance,200,216,HDFC,IDM1846543203,
REQ512811129977,2026-01-22 15:10:53.000,USR000463,POST,/cbs/fd/booking,200,1083,HDFC,IDM1087565014,
REQ213896341390,2026-01-22 16:03:24.000,USR000463,POST,/cbs/kyc/ckyc-fetch,400,753,HDFC,IDM4096091797,INVALID_PAN
REQ780995215766,2026-01-22 16:53:23.000,USR000463,POST,/cbs/transaction/initiate,200,403,HDFC,IDM5243468121,
REQ354993966038,2025-03-09 05:58:08.000,USR000924,POST,/cbs/aml/screen,200,357,INDB,IDM1098752897,
REQ551326376309,2025-03-09 06:07:20.000,USR000924,POST,/cbs/fd/booking,200,695,INDB,IDM5589912189,
REQ839739527629,2025-03-09 05:43:22.000,USR000924,POST,/cbs/fd/booking,200,1070,INDB,IDM6716813732,
REQ815669526004,2025-03-09 06:25:40.000,USR000924,POST,/cbs/fd/rate,200,146,INDB,IDM2837151252,
REQ951601859259,2025-03-09 06:10:37.000,USR000924,POST,/cbs/account/balance,200,218,INDB,IDM4731913742,
REQ365985592542,2025-03-09 06:17:22.000,USR000924,GET,/cbs/transaction/{id}/status,200,174,INDB,IDM9354725863,
REQ977945853805,2025-03-09 05:36:24.000,USR000924,POST,/cbs/fd/booking,404,410,INDB,IDM7979049295,INVALID_PAN
REQ225089452151,2025-03-09 06:45:57.000,USR000924,POST,/cbs/account/balance,400,184,INDB,IDM7594872653,INVALID_PAN
REQ979795374368,2025-12-06 06:21:26.000,USR000401,POST,/cbs/account/balance,400,85,SBIN,IDM3040989753,INVALID_PAN
REQ835981399022,2025-12-06 06:43:55.000,USR000401,GET,/cbs/transaction/{id}/status,200,258,SBIN,IDM9386085177,
REQ697986875423,2025-02-01 22:29:11.000,USR000314,POST,/cbs/customer/lookup,200,119,AXIS,IDM2346645880,
REQ820267111905,2025-02-01 22:32:38.000,USR000314,POST,/cbs/transaction/initiate,503,643,AXIS,IDM3795231850,PENNY_DROP_FAIL
REQ978704717348,2025-02-01 21:23:16.000,USR000314,POST,/cbs/transaction/initiate,400,402,AXIS,IDM4067303741,INVALID_PAN
REQ272318263947,2025-02-01 21:29:55.000,USR000314,POST,/cbs/fd/rate,200,104,AXIS,IDM4314942193,
REQ765850213441,2025-02-01 21:06:22.000,USR000314,POST,/cbs/aml/screen,200,376,AXIS,IDM3592879671,
REQ996477560175,2025-02-01 22:11:58.000,USR000314,POST,/cbs/fd/booking,401,889,AXIS,IDM2857722591,BANK_DOWN
REQ675131658883,2025-02-01 21:44:34.000,USR000314,POST,/cbs/account/balance,200,104,AXIS,IDM5407750802,
REQ752378513653,2025-02-01 21:07:45.000,USR000314,POST,/cbs/transaction/initiate,200,1138,AXIS,IDM1396156860,
REQ738542414441,2025-02-01 22:54:53.000,USR000314,POST,/cbs/customer/lookup,200,127,AXIS,IDM2617546542,
REQ533198024006,2025-08-29 14:37:38.000,USR000440,POST,/cbs/aml/screen,200,555,HDFC,IDM7087455675,
REQ846132391377,2025-08-29 15:51:23.000,USR000440,POST,/cbs/fd/booking,200,1096,HDFC,IDM1203017912,
REQ956698021504,2025-08-29 14:26:51.000,USR000440,POST,/cbs/fd/rate,200,116,HDFC,IDM6772709467,
REQ691394803406,2025-08-29 14:08:43.000,USR000440,POST,/cbs/customer/lookup,200,161,HDFC,IDM4048811621,
REQ332900387533,2025-08-29 15:13:51.000,USR000440,POST,/cbs/transaction/initiate,401,756,HDFC,IDM8606030911,ACCT_NOT_FOUND
REQ885282445042,2025-08-29 15:34:35.000,USR000440,POST,/cbs/fd/booking,200,670,HDFC,IDM6595720701,
REQ173968604163,2025-08-29 15:01:12.000,USR000440,POST,/cbs/penny-drop,503,1127,HDFC,IDM8322121404,RATE_LIMITED
REQ672404976567,2025-08-29 14:09:41.000,USR000440,POST,/cbs/fd/booking,200,735,HDFC,IDM1269582823,
REQ545299197240,2025-08-29 14:13:21.000,USR000440,POST,/cbs/aml/screen,200,658,HDFC,IDM2482178453,
REQ109670141481,2025-08-29 15:01:39.000,USR000440,POST,/cbs/transaction/initiate,200,831,HDFC,IDM9872155502,
REQ995834149860,2026-04-26 23:56:58.000,USR000819,POST,/cbs/kyc/ckyc-fetch,200,627,HDFC,IDM6032539442,
REQ288020046009,2026-04-26 23:55:45.000,USR000819,POST,/cbs/fd/booking,200,619,HDFC,IDM5934898095,
REQ743105259764,2026-04-26 23:11:12.000,USR000819,POST,/cbs/customer/lookup,200,112,HDFC,IDM4096743855,
REQ411730937370,2026-04-26 23:41:49.000,USR000819,POST,/cbs/fd/booking,401,415,HDFC,IDM2889849708,PENNY_DROP_FAIL
REQ373468424976,2026-04-26 22:20:17.000,USR000819,POST,/cbs/aml/screen,200,337,HDFC,IDM7749900948,
REQ747210234682,2026-04-26 23:31:52.000,USR000819,POST,/cbs/account/balance,200,159,HDFC,IDM1240972802,
REQ386590720270,2026-04-26 23:52:54.000,USR000819,POST,/cbs/penny-drop,200,482,HDFC,IDM4897180599,
REQ206593327468,2026-01-20 17:50:32.000,USR000857,POST,/cbs/fd/rate,200,77,BARB,IDM1480256210,
REQ784171592171,2026-01-20 18:49:37.000,USR000857,POST,/cbs/kyc/ckyc-fetch,200,662,BARB,IDM1274490213,
REQ429830639854,2026-01-20 17:30:29.000,USR000857,POST,/cbs/kyc/ckyc-fetch,401,791,BARB,IDM8393801358,PENNY_DROP_FAIL
REQ398380382897,2026-01-20 17:19:32.000,USR000857,GET,/cbs/transaction/{id}/status,200,195,BARB,IDM6966855057,
REQ291360489469,2025-11-27 01:44:35.000,USR000027,POST,/cbs/transaction/initiate,200,400,IDFC,IDM9904718467,
REQ983535472333,2025-11-27 00:03:49.000,USR000027,POST,/cbs/fd/booking,200,745,IDFC,IDM5533603133,
REQ419517736670,2025-11-27 01:55:49.000,USR000027,GET,/cbs/transaction/{id}/status,200,246,IDFC,IDM6360082713,
REQ664209583349,2025-11-27 00:26:03.000,USR000027,POST,/cbs/aml/screen,500,752,IDFC,IDM2971332997,UPSTREAM_TIMEOUT
REQ900102289889,2025-11-27 00:49:57.000,USR000027,POST,/cbs/account/balance,401,101,IDFC,IDM3628781144,RATE_LIMITED
REQ440551462964,2025-10-29 01:48:20.000,USR000209,POST,/cbs/transaction/initiate,200,530,IDFC,IDM5293758742,
REQ511223969257,2025-10-29 01:13:15.000,USR000209,POST,/cbs/account/balance,200,132,IDFC,IDM9298633934,
REQ897410078666,2025-10-29 00:25:21.000,USR000209,POST,/cbs/account/balance,200,131,IDFC,IDM4052263971,
REQ421997899223,2025-10-29 01:10:39.000,USR000209,POST,/cbs/penny-drop,200,1281,IDFC,IDM2277304660,
REQ933420650295,2025-10-29 01:46:04.000,USR000209,POST,/cbs/transaction/initiate,200,386,IDFC,IDM4074185065,
REQ213744612206,2025-10-29 01:22:36.000,USR000209,GET,/cbs/transaction/{id}/status,200,202,IDFC,IDM9685140239,
REQ276046114432,2025-10-29 01:35:26.000,USR000209,POST,/cbs/penny-drop,200,566,IDFC,IDM7400495107,
REQ454306462152,2025-10-29 00:22:09.000,USR000209,POST,/cbs/account/balance,200,98,IDFC,IDM4016308777,
REQ933089050420,2025-10-29 00:27:55.000,USR000209,POST,/cbs/transaction/initiate,200,899,IDFC,IDM2828182067,
REQ537395129333,2025-10-29 00:07:45.000,USR000209,POST,/cbs/fd/rate,200,83,IDFC,IDM4613080653,
REQ207294525414,2026-02-16 22:09:09.000,USR000873,POST,/cbs/fd/rate,200,109,CANB,IDM4723990793,
REQ527007693367,2026-02-16 22:04:50.000,USR000873,POST,/cbs/account/balance,200,101,CANB,IDM7034095215,
REQ583587463176,2026-02-16 21:58:56.000,USR000873,POST,/cbs/account/balance,200,192,CANB,IDM3251746711,
REQ929334930435,2026-02-16 22:06:52.000,USR000873,POST,/cbs/kyc/ckyc-fetch,200,377,CANB,IDM2163252576,
REQ643659452692,2025-06-26 21:49:39.000,USR000385,POST,/cbs/fd/booking,200,666,AXIS,IDM1176290389,
REQ993347103106,2025-06-26 21:15:10.000,USR000385,POST,/cbs/transaction/initiate,500,470,AXIS,IDM5887874142,UPSTREAM_TIMEOUT
REQ781924722121,2025-06-26 21:16:51.000,USR000385,POST,/cbs/fd/booking,400,337,AXIS,IDM8732773683,PENNY_DROP_FAIL
REQ603171322751,2025-06-26 22:43:02.000,USR000385,POST,/cbs/customer/lookup,400,172,AXIS,IDM1940432100,AML_FLAG
REQ726909067482,2025-06-26 21:34:31.000,USR000385,POST,/cbs/kyc/ckyc-fetch,200,686,AXIS,IDM3667326537,
REQ557498164262,2025-06-26 22:06:40.000,USR000385,GET,/cbs/transaction/{id}/status,200,146,AXIS,IDM4156572542,
REQ427809281943,2025-06-26 21:01:17.000,USR000385,POST,/cbs/transaction/initiate,400,762,AXIS,IDM7622359762,PENNY_DROP_FAIL
REQ907997817485,2025-06-26 21:14:28.000,USR000385,POST,/cbs/account/balance,200,112,AXIS,IDM8803237251,
REQ600373147080,2025-01-31 13:24:28.000,USR000898,POST,/cbs/customer/lookup,200,108,IDFC,IDM3078934540,
REQ933762825796,2025-01-31 13:23:00.000,USR000898,POST,/cbs/aml/screen,200,838,IDFC,IDM4427653800,
REQ337226910849,2025-01-31 13:09:06.000,USR000898,POST,/cbs/fd/booking,200,953,IDFC,IDM3417118314,
REQ560480307762,2025-01-31 13:18:57.000,USR000898,POST,/cbs/transaction/initiate,200,1158,IDFC,IDM7448826283,
REQ249158001967,2025-01-31 12:09:15.000,USR000898,POST,/cbs/penny-drop,200,725,IDFC,IDM2678630492,
REQ445689754245,2025-06-13 09:05:26.000,USR000901,POST,/cbs/fd/booking,200,790,AXIS,IDM9210019765,
REQ334946935219,2025-06-13 09:16:32.000,USR000901,POST,/cbs/fd/rate,200,137,AXIS,IDM9489177913,
REQ438506638867,2025-03-05 12:55:30.000,USR000208,POST,/cbs/fd/rate,200,80,BARB,IDM5990659903,
REQ388136374074,2025-03-05 11:03:48.000,USR000208,POST,/cbs/kyc/ckyc-fetch,200,660,BARB,IDM4970344588,
REQ777209432212,2025-03-05 12:06:20.000,USR000208,POST,/cbs/fd/rate,200,103,BARB,IDM8189425483,
REQ869110116667,2025-03-05 12:02:30.000,USR000208,POST,/cbs/fd/rate,200,96,BARB,IDM8507153445,
REQ385340423524,2025-03-05 11:54:44.000,USR000208,POST,/cbs/fd/booking,200,1035,BARB,IDM8289183506,
REQ376526724241,2025-03-05 11:43:04.000,USR000208,GET,/cbs/transaction/{id}/status,200,191,BARB,IDM1505550249,
REQ958613698367,2025-03-05 11:53:43.000,USR000208,POST,/cbs/account/balance,200,85,BARB,IDM9780459477,
REQ774926340450,2025-03-05 12:07:44.000,USR000208,POST,/cbs/fd/booking,200,877,BARB,IDM6599334164,
REQ181828168443,2026-02-20 02:20:50.000,USR000678,POST,/cbs/aml/screen,200,720,ICIC,IDM8117694332,
REQ789037780545,2026-02-20 01:09:48.000,USR000678,GET,/cbs/transaction/{id}/status,200,83,ICIC,IDM8494813415,
