event_id,user_id,step,surface,device,language,ts,session_id,utm_source,page_load_ms,error_code
EVT00000261,USR000062,landing,web,Android,hi,2025-11-03 23:16:00,SES372975,Google Ads,3144,
EVT00000262,USR000062,rate_check,web,Android,hi,2025-11-04 00:45:00,SES438844,Google Ads,,DOC_REJECTED
EVT00000263,USR000063,landing,web,Android,hi,2025-08-02 16:29:00,SES812093,WhatsApp,2050,
EVT00000264,USR000063,rate_check,web,Android,hi,2025-08-02 18:37:00,SES826902,WhatsApp,,
EVT00000265,USR000063,register,web,Android,hi,2025-08-02 19:50:00,SES841729,WhatsApp,,USER_ABANDONED
EVT00000266,USR000066,landing,web,Web-Desktop,ta,2026-02-28 10:24:00,SES405738,Influencer-IG,1374,
EVT00000267,USR000066,rate_check,web,Web-Desktop,ta,2026-02-28 13:02:00,SES632531,Influencer-IG,,RATE_NOT_COMPETITIVE
EVT00000268,USR000067,landing,web,Android,en,2026-01-22 16:33:00,SES544251,Google Ads,1636,
EVT00000269,USR000067,rate_check,web,Android,en,2026-01-22 19:08:00,SES592656,Google Ads,,
EVT00000270,USR000067,register,web,Android,en,2026-01-22 19:21:00,SES903738,Google Ads,,
EVT00000271,USR000067,otp_verify,web,Android,en,2026-01-22 21:34:00,SES720903,Google Ads,,
EVT00000272,USR000067,kyc_pan,web,Android,en,2026-01-22 23:02:00,SES774500,Google Ads,,
EVT00000273,USR000067,kyc_address,web,Android,en,2026-01-23 01:27:00,SES700809,Google Ads,,
EVT00000274,USR000067,vkyc_invite,web,Android,en,2026-01-23 03:00:00,SES904277,Google Ads,,
EVT00000275,USR000067,vkyc_session,web,Android,en,2026-01-23 05:16:00,SES879489,Google Ads,,
EVT00000276,USR000067,vkyc_complete,web,Android,en,2026-01-23 06:24:00,SES811507,Google Ads,,
EVT00000277,USR000067,bank_link,web,Android,en,2026-01-23 08:01:00,SES467293,Google Ads,,
EVT00000278,USR000067,fd_amount_select,web,Android,en,2026-01-23 10:48:00,SES254546,Google Ads,,
EVT00000279,USR000067,fd_tenure_select,web,Android,en,2026-01-23 11:46:00,SES400754,Google Ads,,
EVT00000280,USR000067,fd_review,web,Android,en,2026-01-23 12:54:00,SES388602,Google Ads,,USER_ABANDONED
EVT00000281,USR000069,landing,web,iOS,ta,2025-09-24 20:37:00,SES779967,Meta Ads,1377,
EVT00000282,USR000069,rate_check,web,iOS,ta,2025-09-24 22:33:00,SES666101,Meta Ads,,
EVT00000283,USR000069,register,web,iOS,ta,2025-09-25 01:21:00,SES382572,Meta Ads,,
EVT00000284,USR000069,otp_verify,web,iOS,ta,2025-09-25 04:00:00,SES121548,Meta Ads,,
EVT00000285,USR000069,kyc_pan,web,iOS,ta,2025-09-25 04:54:00,SES824534,Meta Ads,,
EVT00000286,USR000069,kyc_address,web,iOS,ta,2025-09-25 05:26:00,SES263626,Meta Ads,,
EVT00000287,USR000069,vkyc_invite,web,iOS,ta,2025-09-25 05:45:00,SES768126,Meta Ads,,
EVT00000288,USR000070,landing,web,Android,en,2025-08-10 03:19:00,SES768349,Direct,803,
EVT00000289,USR000070,rate_check,web,Android,en,2025-08-10 06:08:00,SES635681,Direct,,VALIDATION_FAIL
EVT00000290,USR000072,landing,web,iOS,mr,2025-03-27 08:07:00,SES751916,Meta Ads,1699,
EVT00000291,USR000072,rate_check,web,iOS,mr,2025-03-27 08:13:00,SES769474,Meta Ads,,
EVT00000292,USR000072,register,web,iOS,mr,2025-03-27 08:47:00,SES503523,Meta Ads,,
EVT00000293,USR000072,otp_verify,web,iOS,mr,2025-03-27 09:35:00,SES565342,Meta Ads,,
EVT00000294,USR000072,kyc_pan,web,iOS,mr,2025-03-27 10:41:00,SES848467,Meta Ads,,
EVT00000295,USR000072,kyc_address,web,iOS,mr,2025-03-27 11:33:00,SES236316,Meta Ads,,
EVT00000296,USR000072,vkyc_invite,web,iOS,mr,2025-03-27 13:29:00,SES260350,Meta Ads,,DOC_REJECTED
EVT00000297,USR000075,landing,web,Android,hi,2025-05-20 06:37:00,SES218027,Referral,3467,USER_ABANDONED
EVT00000298,USR000076,landing,web,Android,hi,2025-02-01 14:38:00,SES834188,Meta Ads,191,
EVT00000299,USR000076,rate_check,web,Android,hi,2025-02-01 15:34:00,SES620032,Meta Ads,,
EVT00000300,USR000076,register,web,Android,hi,2025-02-01 17:13:00,SES727134,Meta Ads,,
EVT00000301,USR000076,otp_verify,web,Android,hi,2025-02-01 19:36:00,SES590381,Meta Ads,,
EVT00000302,USR000076,kyc_pan,web,Android,hi,2025-02-01 22:32:00,SES275914,Meta Ads,,
EVT00000303,USR000076,kyc_address,web,Android,hi,2025-02-02 00:40:00,SES400925,Meta Ads,,
EVT00000304,USR000076,vkyc_invite,web,Android,hi,2025-02-02 02:19:00,SES912340,Meta Ads,,
EVT00000305,USR000076,vkyc_session,web,Android,hi,2025-02-02 04:01:00,SES640663,Meta Ads,,
EVT00000306,USR000076,vkyc_complete,web,Android,hi,2025-02-02 06:03:00,SES432670,Meta Ads,,
EVT00000307,USR000076,bank_link,web,Android,hi,2025-02-02 06:23:00,SES883139,Meta Ads,,
EVT00000308,USR000076,fd_amount_select,web,Android,hi,2025-02-02 07:05:00,SES800798,Meta Ads,,
EVT00000309,USR000076,fd_tenure_select,web,Android,hi,2025-02-02 07:58:00,SES665244,Meta Ads,,
EVT00000310,USR000076,fd_review,web,Android,hi,2025-02-02 10:47:00,SES127564,Meta Ads,,
EVT00000311,USR000076,fd_book_success,web,Android,hi,2025-02-02 12:42:00,SES731863,Meta Ads,,
EVT00000312,USR000077,landing,web,Android,hi,2025-03-13 17:47:00,SES414348,Google Ads,1208,
EVT00000313,USR000077,rate_check,web,Android,hi,2025-03-13 18:56:00,SES948520,Google Ads,,
EVT00000314,USR000077,register,web,Android,hi,2025-03-13 19:26:00,SES722555,Google Ads,,
EVT00000315,USR000077,otp_verify,web,Android,hi,2025-03-13 21:03:00,SES791808,Google Ads,,
EVT00000316,USR000077,kyc_pan,web,Android,hi,2025-03-13 23:57:00,SES702605,Google Ads,,
EVT00000317,USR000077,kyc_address,web,Android,hi,2025-03-14 02:44:00,SES503034,Google Ads,,
EVT00000318,USR000077,vkyc_invite,web,Android,hi,2025-03-14 03:52:00,SES801635,Google Ads,,
EVT00000319,USR000077,vkyc_session,web,Android,hi,2025-03-14 05:04:00,SES106650,Google Ads,,
EVT00000320,USR000077,vkyc_complete,web,Android,hi,2025-03-14 05:41:00,SES904169,Google Ads,,
EVT00000321,USR000077,bank_link,web,Android,hi,2025-03-14 08:32:00,SES178079,Google Ads,,
EVT00000322,USR000077,fd_amount_select,web,Android,hi,2025-03-14 10:28:00,SES995193,Google Ads,,
EVT00000323,USR000077,fd_tenure_select,web,Android,hi,2025-03-14 13:19:00,SES767068,Google Ads,,
EVT00000324,USR000077,fd_review,web,Android,hi,2025-03-14 14:44:00,SES105808,Google Ads,,
EVT00000325,USR000077,fd_book_success,web,Android,hi,2025-03-14 15:00:00,SES436062,Google Ads,,
EVT00000326,USR000078,landing,web,Web-Desktop,mr,2025-12-24 20:30:00,SES192980,Referral,2827,
EVT00000327,USR000078,rate_check,web,Web-Desktop,mr,2025-12-24 20:38:00,SES300793,Referral,,RATE_NOT_COMPETITIVE
EVT00000328,USR000079,landing,web,iOS,en,2025-08-13 00:41:00,SES785817,Meta Ads,1703,
EVT00000329,USR000079,rate_check,web,iOS,en,2025-08-13 02:18:00,SES828116,Meta Ads,,
EVT00000330,USR000079,register,web,iOS,en,2025-08-13 03:53:00,SES539618,Meta Ads,,
EVT00000331,USR000079,otp_verify,web,iOS,en,2025-08-13 05:35:00,SES480374,Meta Ads,,
EVT00000332,USR000079,kyc_pan,web,iOS,en,2025-08-13 06:25:00,SES860340,Meta Ads,,
EVT00000333,USR000079,kyc_address,web,iOS,en,2025-08-13 09:10:00,SES599758,Meta Ads,,
EVT00000334,USR000079,vkyc_invite,web,iOS,en,2025-08-13 10:28:00,SES187649,Meta Ads,,
EVT00000335,USR000079,vkyc_session,web,iOS,en,2025-08-13 11:55:00,SES102846,Meta Ads,,
EVT00000336,USR000079,vkyc_complete,web,iOS,en,2025-08-13 13:19:00,SES744148,Meta Ads,,USER_ABANDONED
EVT00000337,USR000080,landing,web,Android,hi,2026-02-07 20:02:00,SES355498,Google Ads,403,
EVT00000338,USR000080,rate_check,web,Android,hi,2026-02-07 21:19:00,SES546929,Google Ads,,
EVT00000339,USR000080,register,web,Android,hi,2026-02-07 22:07:00,SES222976,Google Ads,,
EVT00000340,USR000080,otp_verify,web,Android,hi,2026-02-08 00:12:00,SES767384,Google Ads,,USER_ABANDONED
EVT00000341,USR000081,landing,web,iOS,hi,2025-08-12 13:43:00,SES669557,Meta Ads,2622,USER_ABANDONED
EVT00000342,USR000086,landing,web,iOS,te,2025-09-22 02:56:00,SES999568,Influencer-IG,800,
EVT00000343,USR000086,rate_check,web,iOS,te,2025-09-22 03:19:00,SES168824,Influencer-IG,,
EVT00000344,USR000086,register,web,iOS,te,2025-09-22 04:57:00,SES567746,Influencer-IG,,
EVT00000345,USR000086,otp_verify,web,iOS,te,2025-09-22 07:11:00,SES169347,Influencer-IG,,
EVT00000346,USR000086,kyc_pan,web,iOS,te,2025-09-22 09:29:00,SES267122,Influencer-IG,,
EVT00000347,USR000086,kyc_address,web,iOS,te,2025-09-22 10:16:00,SES408046,Influencer-IG,,
EVT00000348,USR000086,vkyc_invite,web,iOS,te,2025-09-22 12:00:00,SES423575,Influencer-IG,,
EVT00000349,USR000086,vkyc_session,web,iOS,te,2025-09-22 14:45:00,SES970167,Influencer-IG,,
EVT00000350,USR000086,vkyc_complete,web,iOS,te,2025-09-22 15:16:00,SES771835,Influencer-IG,,
EVT00000351,USR000086,bank_link,web,iOS,te,2025-09-22 15:37:00,SES540549,Influencer-IG,,
EVT00000352,USR000086,fd_amount_select,web,iOS,te,2025-09-22 15:52:00,SES695485,Influencer-IG,,
EVT00000353,USR000086,fd_tenure_select,web,iOS,te,2025-09-22 18:36:00,SES275815,Influencer-IG,,
EVT00000354,USR000086,fd_review,web,iOS,te,2025-09-22 19:32:00,SES792754,Influencer-IG,,
EVT00000355,USR000086,fd_book_success,web,iOS,te,2025-09-22 21:58:00,SES528147,Influencer-IG,,
EVT00000356,USR000089,landing,web,Android,ta,2025-08-13 17:50:00,SES811098,Google Ads,384,
EVT00000357,USR000089,rate_check,web,Android,ta,2025-08-13 20:04:00,SES176142,Google Ads,,
EVT00000358,USR000089,register,web,Android,ta,2025-08-13 21:19:00,SES423276,Google Ads,,
EVT00000359,USR000089,otp_verify,web,Android,ta,2025-08-13 23:09:00,SES769711,Google Ads,,
EVT00000360,USR000089,kyc_pan,web,Android,ta,2025-08-14 00:49:00,SES200681,Google Ads,,
EVT00000361,USR000089,kyc_address,web,Android,ta,2025-08-14 02:49:00,SES818102,Google Ads,,
EVT00000362,USR000089,vkyc_invite,web,Android,ta,2025-08-14 05:25:00,SES391825,Google Ads,,
EVT00000363,USR000090,landing,web,Android,te,2025-04-26 01:22:00,SES483254,Direct,444,
EVT00000364,USR000090,rate_check,web,Android,te,2025-04-26 03:36:00,SES533718,Direct,,VALIDATION_FAIL
EVT00000365,USR000091,landing,web,Android,en,2025-11-16 01:36:00,SES556344,Google Ads,909,
EVT00000366,USR000091,rate_check,web,Android,en,2025-11-16 04:32:00,SES425179,Google Ads,,
EVT00000367,USR000091,register,web,Android,en,2025-11-16 07:15:00,SES590991,Google Ads,,
EVT00000368,USR000091,otp_verify,web,Android,en,2025-11-16 10:01:00,SES205424,Google Ads,,
EVT00000369,USR000091,kyc_pan,web,Android,en,2025-11-16 12:32:00,SES983748,Google Ads,,
EVT00000370,USR000091,kyc_address,web,Android,en,2025-11-16 14:42:00,SES322160,Google Ads,,
EVT00000371,USR000091,vkyc_invite,web,Android,en,2025-11-16 16:15:00,SES178940,Google Ads,,
EVT00000372,USR000091,vkyc_session,web,Android,en,2025-11-16 16:25:00,SES186769,Google Ads,,DOC_REJECTED
EVT00000373,USR000092,landing,web,Web-Desktop,hi,2025-06-11 23:35:00,SES376739,Referral,993,
EVT00000374,USR000092,rate_check,web,Web-Desktop,hi,2025-06-12 00:41:00,SES664352,Referral,,
EVT00000375,USR000092,register,web,Web-Desktop,hi,2025-06-12 01:05:00,SES352750,Referral,,
EVT00000376,USR000092,otp_verify,web,Web-Desktop,hi,2025-06-12 01:07:00,SES222881,Referral,,
EVT00000377,USR000092,kyc_pan,web,Web-Desktop,hi,2025-06-12 03:53:00,SES999357,Referral,,
EVT00000378,USR000092,kyc_address,web,Web-Desktop,hi,2025-06-12 05:37:00,SES731264,Referral,,
EVT00000379,USR000092,vkyc_invite,web,Web-Desktop,hi,2025-06-12 06:03:00,SES804853,Referral,,
EVT00000380,USR000092,vkyc_session,web,Web-Desktop,hi,2025-06-12 06:30:00,SES320957,Referral,,
EVT00000381,USR000092,vkyc_complete,web,Web-Desktop,hi,2025-06-12 08:03:00,SES486307,Referral,,
EVT00000382,USR000092,bank_link,web,Web-Desktop,hi,2025-06-12 09:07:00,SES264725,Referral,,
EVT00000383,USR000092,fd_amount_select,web,Web-Desktop,hi,2025-06-12 10:00:00,SES593409,Referral,,
EVT00000384,USR000092,fd_tenure_select,web,Web-Desktop,hi,2025-06-12 12:10:00,SES894919,Referral,,
EVT00000385,USR000092,fd_review,web,Web-Desktop,hi,2025-06-12 14:17:00,SES353979,Referral,,
EVT00000386,USR000092,fd_book_success,web,Web-Desktop,hi,2025-06-12 15:39:00,SES274939,Referral,,
EVT00000387,USR000093,landing,web,Web-Desktop,hi,2026-03-28 10:59:00,SES251776,Organic search,573,
EVT00000388,USR000093,rate_check,web,Web-Desktop,hi,2026-03-28 13:25:00,SES466409,Organic search,,
EVT00000389,USR000093,register,web,Web-Desktop,hi,2026-03-28 15:29:00,SES930054,Organic search,,
EVT00000390,USR000093,otp_verify,web,Web-Desktop,hi,2026-03-28 17:20:00,SES441726,Organic search,,
EVT00000391,USR000093,kyc_pan,web,Web-Desktop,hi,2026-03-28 18:03:00,SES678507,Organic search,,USER_ABANDONED
EVT00000392,USR000094,landing,web,Android,hi,2025-10-10 05:36:00,SES119928,Organic search,230,
EVT00000393,USR000094,rate_check,web,Android,hi,2025-10-10 06:43:00,SES998300,Organic search,,
EVT00000394,USR000094,register,web,Android,hi,2025-10-10 08:07:00,SES855427,Organic search,,
EVT00000395,USR000094,otp_verify,web,Android,hi,2025-10-10 09:26:00,SES919908,Organic search,,
EVT00000396,USR000094,kyc_pan,web,Android,hi,2025-10-10 12:03:00,SES406819,Organic search,,USER_ABANDONED
EVT00000397,USR000095,landing,web,Android,ml,2025-07-13 21:41:00,SES644621,Influencer-IG,1732,
EVT00000398,USR000095,rate_check,web,Android,ml,2025-07-13 23:10:00,SES646902,Influencer-IG,,
EVT00000399,USR000095,register,web,Android,ml,2025-07-13 23:57:00,SES704546,Influencer-IG,,
EVT00000400,USR000095,otp_verify,web,Android,ml,2025-07-14 01:53:00,SES124429,Influencer-IG,,
EVT00000401,USR000095,kyc_pan,web,Android,ml,2025-07-14 02:34:00,SES760641,Influencer-IG,,
EVT00000402,USR000095,kyc_address,web,Android,ml,2025-07-14 04:44:00,SES585525,Influencer-IG,,
EVT00000403,USR000095,vkyc_invite,web,Android,ml,2025-07-14 06:22:00,SES120415,Influencer-IG,,
EVT00000404,USR000095,vkyc_session,web,Android,ml,2025-07-14 07:57:00,SES469161,Influencer-IG,,
EVT00000405,USR000095,vkyc_complete,web,Android,ml,2025-07-14 10:51:00,SES242483,Influencer-IG,,
EVT00000406,USR000095,bank_link,web,Android,ml,2025-07-14 11:43:00,SES841063,Influencer-IG,,
EVT00000407,USR000095,fd_amount_select,web,Android,ml,2025-07-14 13:28:00,SES582539,Influencer-IG,,
EVT00000408,USR000095,fd_tenure_select,web,Android,ml,2025-07-14 13:34:00,SES166601,Influencer-IG,,
EVT00000409,USR000095,fd_review,web,Android,ml,2025-07-14 14:25:00,SES991409,Influencer-IG,,
EVT00000410,USR000095,fd_book_success,web,Android,ml,2025-07-14 16:21:00,SES883564,Influencer-IG,,
EVT00000411,USR000096,landing,web,Android,en,2025-07-17 19:04:00,SES630450,Referral,934,
EVT00000412,USR000096,rate_check,web,Android,en,2025-07-17 21:34:00,SES677510,Referral,,
EVT00000413,USR000096,register,web,Android,en,2025-07-17 21:54:00,SES936862,Referral,,
EVT00000414,USR000096,otp_verify,web,Android,en,2025-07-17 22:33:00,SES786520,Referral,,
EVT00000415,USR000096,kyc_pan,web,Android,en,2025-07-17 23:31:00,SES790974,Referral,,
EVT00000416,USR000096,kyc_address,web,Android,en,2025-07-18 01:11:00,SES939963,Referral,,
EVT00000417,USR000096,vkyc_invite,web,Android,en,2025-07-18 03:07:00,SES821349,Referral,,
EVT00000418,USR000096,vkyc_session,web,Android,en,2025-07-18 03:57:00,SES896358,Referral,,
EVT00000419,USR000096,vkyc_complete,web,Android,en,2025-07-18 05:37:00,SES382936,Referral,,
EVT00000420,USR000096,bank_link,web,Android,en,2025-07-18 07:03:00,SES219299,Referral,,
EVT00000421,USR000096,fd_amount_select,web,Android,en,2025-07-18 08:27:00,SES502075,Referral,,
EVT00000422,USR000096,fd_tenure_select,web,Android,en,2025-07-18 09:11:00,SES260633,Referral,,USER_ABANDONED
EVT00000423,USR000098,landing,web,iOS,en,2025-04-12 02:43:00,SES113072,Email,1655,
EVT00000424,USR000098,rate_check,web,iOS,en,2025-04-12 04:09:00,SES782980,Email,,
EVT00000425,USR000098,register,web,iOS,en,2025-04-12 05:56:00,SES284766,Email,,
EVT00000426,USR000098,otp_verify,web,iOS,en,2025-04-12 06:05:00,SES819931,Email,,
EVT00000427,USR000098,kyc_pan,web,iOS,en,2025-04-12 08:43:00,SES414659,Email,,USER_ABANDONED
EVT00000428,USR000099,landing,web,Android,en,2025-06-02 19:13:00,SES502233,Referral,3303,USER_ABANDONED
EVT00000429,USR000100,landing,web,Web-Desktop,en,2025-08-06 22:53:00,SES838187,Influencer-YT,1819,USER_ABANDONED
EVT00000430,USR000101,landing,web,Web-Desktop,en,2025-08-13 11:56:00,SES628799,Influencer-IG,404,
EVT00000431,USR000101,rate_check,web,Web-Desktop,en,2025-08-13 12:56:00,SES637370,Influencer-IG,,
EVT00000432,USR000101,register,web,Web-Desktop,en,2025-08-13 15:55:00,SES352382,Influencer-IG,,USER_ABANDONED
EVT00000433,USR000102,landing,web,Web-Desktop,kn,2026-04-25 14:26:00,SES611927,Organic search,1529,
EVT00000434,USR000102,rate_check,web,Web-Desktop,kn,2026-04-25 16:03:00,SES637514,Organic search,,
EVT00000435,USR000102,register,web,Web-Desktop,kn,2026-04-25 17:10:00,SES285153,Organic search,,
EVT00000436,USR000102,otp_verify,web,Web-Desktop,kn,2026-04-25 17:42:00,SES683154,Organic search,,
EVT00000437,USR000102,kyc_pan,web,Web-Desktop,kn,2026-04-25 17:51:00,SES168898,Organic search,,
EVT00000438,USR000102,kyc_address,web,Web-Desktop,kn,2026-04-25 19:52:00,SES392839,Organic search,,
EVT00000439,USR000102,vkyc_invite,web,Web-Desktop,kn,2026-04-25 22:26:00,SES195940,Organic search,,
EVT00000440,USR000102,vkyc_session,web,Web-Desktop,kn,2026-04-26 01:24:00,SES339492,Organic search,,USER_ABANDONED
EVT00000441,USR000103,landing,web,Android,bn,2026-02-02 18:37:00,SES951349,WhatsApp,863,USER_ABANDONED
EVT00000442,USR000104,landing,web,Android,en,2025-04-03 20:58:00,SES201569,Meta Ads,354,USER_ABANDONED
EVT00000443,USR000105,landing,web,Android,en,2025-03-15 23:47:00,SES118879,Organic search,487,
EVT00000444,USR000105,rate_check,web,Android,en,2025-03-16 01:42:00,SES133542,Organic search,,DOC_REJECTED
EVT00000445,USR000106,landing,web,Web-Mobile,bn,2025-04-23 23:24:00,SES972961,Influencer-IG,2624,
EVT00000446,USR000106,rate_check,web,Web-Mobile,bn,2025-04-23 23:44:00,SES892269,Influencer-IG,,RATE_NOT_COMPETITIVE
EVT00000447,USR000109,landing,web,Web-Mobile,bn,2026-02-25 19:26:00,SES316992,Organic search,1086,
EVT00000448,USR000109,rate_check,web,Web-Mobile,bn,2026-02-25 19:34:00,SES720423,Organic search,,
EVT00000449,USR000109,register,web,Web-Mobile,bn,2026-02-25 20:26:00,SES157787,Organic search,,
EVT00000450,USR000109,otp_verify,web,Web-Mobile,bn,2026-02-25 22:57:00,SES975461,Organic search,,
EVT00000451,USR000109,kyc_pan,web,Web-Mobile,bn,2026-02-25 23:36:00,SES407669,Organic search,,
EVT00000452,USR000109,kyc_address,web,Web-Mobile,bn,2026-02-26 01:39:00,SES424428,Organic search,,
EVT00000453,USR000109,vkyc_invite,web,Web-Mobile,bn,2026-02-26 02:31:00,SES454384,Organic search,,
EVT00000454,USR000109,vkyc_session,web,Web-Mobile,bn,2026-02-26 05:26:00,SES539990,Organic search,,
EVT00000455,USR000109,vkyc_complete,web,Web-Mobile,bn,2026-02-26 06:28:00,SES347989,Organic search,,
EVT00000456,USR000109,bank_link,web,Web-Mobile,bn,2026-02-26 07:25:00,SES933992,Organic search,,
EVT00000457,USR000109,fd_amount_select,web,Web-Mobile,bn,2026-02-26 10:15:00,SES642615,Organic search,,
EVT00000458,USR000109,fd_tenure_select,web,Web-Mobile,bn,2026-02-26 11:48:00,SES603856,Organic search,,
EVT00000459,USR000109,fd_review,web,Web-Mobile,bn,2026-02-26 12:45:00,SES734400,Organic search,,
EVT00000460,USR000109,fd_book_success,web,Web-Mobile,bn,2026-02-26 14:07:00,SES628870,Organic search,,
EVT00000461,USR000110,landing,web,iOS,bn,2025-09-17 02:05:00,SES478095,Google Ads,359,
EVT00000462,USR000110,rate_check,web,iOS,bn,2025-09-17 03:25:00,SES551437,Google Ads,,
EVT00000463,USR000110,register,web,iOS,bn,2025-09-17 06:11:00,SES227168,Google Ads,,
EVT00000464,USR000110,otp_verify,web,iOS,bn,2025-09-17 07:44:00,SES105703,Google Ads,,
EVT00000465,USR000110,kyc_pan,web,iOS,bn,2025-09-17 07:49:00,SES336085,Google Ads,,
EVT00000466,USR000110,kyc_address,web,iOS,bn,2025-09-17 10:32:00,SES488149,Google Ads,,
EVT00000467,USR000110,vkyc_invite,web,iOS,bn,2025-09-17 12:05:00,SES635687,Google Ads,,
EVT00000468,USR000110,vkyc_session,web,iOS,bn,2025-09-17 13:20:00,SES507382,Google Ads,,
EVT00000469,USR000110,vkyc_complete,web,iOS,bn,2025-09-17 14:34:00,SES774059,Google Ads,,
EVT00000470,USR000110,bank_link,web,iOS,bn,2025-09-17 15:00:00,SES626389,Google Ads,,
EVT00000471,USR000110,fd_amount_select,web,iOS,bn,2025-09-17 17:46:00,SES726844,Google Ads,,USER_ABANDONED
EVT00000472,USR000111,landing,web,Android,hi,2026-01-18 21:01:00,SES199533,Influencer-IG,1717,
EVT00000473,USR000111,rate_check,web,Android,hi,2026-01-18 21:28:00,SES729194,Influencer-IG,,
EVT00000474,USR000111,register,web,Android,hi,2026-01-19 00:03:00,SES107304,Influencer-IG,,
EVT00000475,USR000111,otp_verify,web,Android,hi,2026-01-19 00:08:00,SES984027,Influencer-IG,,
EVT00000476,USR000111,kyc_pan,web,Android,hi,2026-01-19 02:13:00,SES902828,Influencer-IG,,
EVT00000477,USR000111,kyc_address,web,Android,hi,2026-01-19 04:10:00,SES460233,Influencer-IG,,
EVT00000478,USR000111,vkyc_invite,web,Android,hi,2026-01-19 06:39:00,SES269362,Influencer-IG,,
EVT00000479,USR000111,vkyc_session,web,Android,hi,2026-01-19 08:38:00,SES596144,Influencer-IG,,
EVT00000480,USR000111,vkyc_complete,web,Android,hi,2026-01-19 08:44:00,SES394192,Influencer-IG,,
EVT00000481,USR000111,bank_link,web,Android,hi,2026-01-19 10:25:00,SES778956,Influencer-IG,,
EVT00000482,USR000111,fd_amount_select,web,Android,hi,2026-01-19 11:03:00,SES806362,Influencer-IG,,
EVT00000483,USR000111,fd_tenure_select,web,Android,hi,2026-01-19 13:15:00,SES757766,Influencer-IG,,
EVT00000484,USR000111,fd_review,web,Android,hi,2026-01-19 14:06:00,SES868992,Influencer-IG,,
EVT00000485,USR000111,fd_book_success,web,Android,hi,2026-01-19 15:57:00,SES462573,Influencer-IG,,
