check_id,user_id,ts,amount_searched_inr,tenor_days,best_rate_shown_pa,banks_compared,booked_within_24h,time_on_page_seconds,language,device,city_tier,comparison_competitor
RC111118248,USR000871,2026-02-21 15:33:01,10000,730,8.03,3,False,113,ta,Web-Mobile,T1,fixed.com
RC864206557,USR000162,2025-06-10 12:53:59,10000,1825,7.18,5,False,79,en,Web-Desktop,T2,none
RC999016565,USR000162,2026-03-07 02:20:47,250000,365,6.74,8,False,289,en,Web-Desktop,T2,stable_money
RC522742294,USR000162,2025-11-09 22:59:15,50000,365,6.61,7,True,289,en,Web-Desktop,T2,self_compared
RC814787782,USR000162,2025-11-15 02:06:51,250000,365,7.25,6,False,248,en,Web-Desktop,T2,self_compared
RC643299289,USR000162,2025-08-30 08:31:29,500000,1825,7.57,5,False,342,en,Web-Desktop,T2,self_compared
RC440206373,USR000066,2025-09-25 11:23:01,25000,365,7.45,8,False,181,ta,Web-Desktop,T1,self_compared
RC200674722,USR000066,2025-10-05 17:53:50,250000,730,8.22,7,False,56,ta,Web-Desktop,T1,wint
RC941094696,USR000066,2025-06-23 17:41:13,100000,730,7.36,8,False,232,ta,Web-Desktop,T1,none
RC425438415,USR000951,2025-10-14 15:27:15,25000,365,8.14,4,False,329,hi,iOS,T1,jar.app
RC992602784,USR000951,2026-01-26 14:10:32,50000,180,8.33,7,True,93,hi,iOS,T1,none
RC482163040,USR000951,2025-08-19 04:59:27,1000000,90,7.02,3,False,71,hi,iOS,T1,wint
RC738888682,USR000920,2026-03-24 01:53:52,100000,90,7.53,5,False,213,hi,Web-Desktop,T2,none
RC494072703,USR000920,2025-09-10 17:02:36,250000,90,7.05,6,False,365,hi,Web-Desktop,T2,none
RC739517543,USR000316,2026-01-22 14:22:17,10000,1825,7.67,2,False,58,te,Android,T3,fixed.com
RC996193362,USR000316,2025-06-14 01:47:30,100000,1825,8.2,5,False,17,te,Android,T3,wint
RC965952694,USR000550,2025-10-05 10:36:54,1000000,180,6.78,6,False,218,en,Web-Mobile,T2,self_compared
RC426839011,USR000285,2025-12-29 16:50:23,250000,365,7.54,5,False,15,en,Android,T1,none
RC594255601,USR000285,2025-11-19 11:33:47,25000,180,8.1,7,True,217,en,Android,T1,jar.app
RC109356938,USR000285,2026-03-17 12:50:13,500000,180,8.05,2,False,340,en,Android,T1,none
RC439329186,USR000201,2025-10-05 18:05:43,50000,365,8.55,7,False,388,mr,Android,T1,wint
RC601268196,USR000201,2025-10-24 02:38:49,250000,90,6.83,4,False,114,mr,Android,T1,jar.app
RC471521031,USR000201,2026-03-24 19:07:28,25000,90,8.18,7,False,78,mr,Android,T1,self_compared
RC762606840,USR000201,2025-06-03 00:54:44,50000,1825,7.24,8,False,327,mr,Android,T1,fixed.com
RC442907104,USR000201,2026-02-01 07:28:44,250000,1825,6.7,6,False,76,mr,Android,T1,stable_money
RC690793449,USR000999,2026-02-10 12:23:59,1000000,1825,7.67,8,True,141,bn,Web-Desktop,T3,stable_money
RC635774856,USR000999,2026-02-15 16:32:29,100000,730,8.0,4,False,341,bn,Web-Desktop,T3,jar.app
RC903712637,USR000999,2025-10-25 07:31:49,250000,365,6.74,3,False,302,bn,Web-Desktop,T3,wint
RC691083726,USR000999,2025-07-27 02:39:07,500000,90,6.56,6,False,41,bn,Web-Desktop,T3,none
RC220183797,USR000035,2025-07-07 11:44:15,250000,730,7.83,2,False,224,gu,Android,T2,stable_money
RC615019198,USR000742,2025-08-28 06:26:44,50000,730,8.37,3,False,135,te,iOS,T3,self_compared
RC530008971,USR000231,2025-06-30 21:06:48,10000,730,8.28,3,False,375,bn,Android,T1,fixed.com
RC342960775,USR000231,2025-06-27 00:40:34,50000,180,6.76,6,False,211,bn,Android,T1,stable_money
RC194583516,USR000231,2025-07-23 17:49:36,50000,365,7.13,8,False,401,bn,Android,T1,jar.app
RC403929920,USR000231,2025-08-06 10:33:37,500000,365,7.44,4,False,180,bn,Android,T1,self_compared
RC133060601,USR000231,2025-10-22 20:04:08,1000000,180,6.93,6,False,95,bn,Android,T1,fixed.com
RC648137449,USR000231,2025-12-04 07:21:50,500000,90,7.1,7,False,258,bn,Android,T1,stable_money
RC906254317,USR000844,2025-09-09 06:47:40,100000,180,8.06,8,False,86,hi,Web-Desktop,T3,fixed.com
RC916755747,USR000844,2026-03-02 06:58:33,250000,1825,7.06,4,False,293,hi,Web-Desktop,T3,fixed.com
RC512827207,USR000844,2025-08-20 05:53:55,500000,365,8.14,3,False,153,hi,Web-Desktop,T3,self_compared
RC506385137,USR000844,2025-11-14 03:22:18,1000000,1825,7.51,6,False,170,hi,Web-Desktop,T3,self_compared
RC144532327,USR000305,2025-12-26 21:10:55,100000,180,6.91,6,False,401,ta,Web-Desktop,T2,stable_money
RC638471572,USR000305,2026-02-10 09:48:48,50000,180,8.13,3,True,305,ta,Web-Desktop,T2,wint
RC874150611,USR000305,2025-06-01 02:23:23,100000,90,8.33,5,False,344,ta,Web-Desktop,T2,jar.app
RC641837272,USR000305,2025-11-15 15:36:40,50000,365,7.46,8,False,62,ta,Web-Desktop,T2,stable_money
RC883221139,USR000305,2025-06-19 05:24:33,25000,90,7.9,3,False,52,ta,Web-Desktop,T2,wint
RC889682263,USR000143,2025-10-19 11:15:19,25000,730,6.63,8,False,157,en,iOS,T2,fixed.com
RC640978146,USR000143,2025-07-11 09:50:04,100000,365,7.21,5,False,185,en,iOS,T2,fixed.com
RC386538952,USR000143,2025-06-13 21:25:42,500000,180,7.74,3,True,211,en,iOS,T2,none
RC664255259,USR000143,2025-12-24 00:28:16,10000,1825,8.6,7,False,179,en,iOS,T2,stable_money
RC846415681,USR000143,2025-10-15 11:49:42,250000,365,7.89,2,False,249,en,iOS,T2,self_compared
RC889749925,USR000143,2025-07-16 03:15:01,250000,180,7.04,4,False,186,en,iOS,T2,jar.app
RC834116180,USR000045,2025-12-18 17:01:34,100000,730,6.98,3,True,168,en,Web-Desktop,T2,none
RC687036274,USR000045,2025-09-22 02:00:13,100000,730,6.77,5,False,162,en,Web-Desktop,T2,wint
RC315290060,USR000045,2025-06-15 23:39:57,250000,730,8.21,7,False,25,en,Web-Desktop,T2,none
RC370422916,USR000045,2025-11-02 18:21:27,10000,730,8.6,7,False,288,en,Web-Desktop,T2,self_compared
RC545201300,USR000045,2025-11-09 08:51:12,1000000,365,8.56,8,False,346,en,Web-Desktop,T2,wint
RC316470999,USR000291,2025-11-18 04:04:56,25000,365,7.63,7,True,124,hi,Android,T2,jar.app
RC159556757,USR000291,2025-11-25 23:34:59,50000,90,8.08,3,False,387,hi,Android,T2,wint
RC156966291,USR000291,2025-08-31 22:30:02,10000,365,8.09,5,False,8,hi,Android,T2,self_compared
RC399026528,USR000291,2025-11-26 06:18:55,250000,90,8.41,8,False,213,hi,Android,T2,jar.app
RC914907374,USR000291,2026-03-26 10:59:51,10000,730,7.74,7,False,64,hi,Android,T2,jar.app
RC731745088,USR000675,2026-01-19 07:44:36,100000,365,6.97,8,False,70,ta,Android,T3,fixed.com
RC583342576,USR000079,2025-09-08 15:51:05,500000,90,7.46,4,False,72,en,iOS,T2,jar.app
RC434533010,USR000079,2026-01-31 07:54:46,10000,1825,6.76,4,False,135,en,iOS,T2,jar.app
RC722096604,USR000079,2025-12-23 02:56:16,10000,90,6.61,3,False,335,en,iOS,T2,wint
RC736864626,USR000079,2025-09-16 12:55:22,100000,90,7.21,8,False,59,en,iOS,T2,jar.app
RC572528164,USR000671,2026-02-21 01:08:14,25000,1825,7.07,8,False,122,bn,Web-Desktop,T1,stable_money
RC496636510,USR000671,2025-11-17 05:06:07,25000,730,6.95,5,False,374,bn,Web-Desktop,T1,self_compared
RC659562547,USR000671,2025-08-13 12:55:11,1000000,180,7.58,4,True,390,bn,Web-Desktop,T1,stable_money
RC689991816,USR000671,2025-06-06 00:27:51,50000,90,8.43,6,True,339,bn,Web-Desktop,T1,stable_money
RC336965740,USR000671,2025-09-08 02:27:18,10000,365,8.32,4,False,298,bn,Web-Desktop,T1,wint
RC276132414,USR000170,2025-08-26 03:16:29,10000,365,6.52,6,False,23,en,Android,T2,self_compared
RC847780500,USR000170,2025-10-10 23:51:24,500000,365,7.34,3,False,113,en,Android,T2,none
RC492131768,USR000170,2026-03-08 17:51:10,50000,180,7.47,8,False,89,en,Android,T2,wint
RC837969863,USR000183,2026-03-17 21:45:49,25000,730,7.57,8,False,260,hi,Web-Mobile,T2,wint
RC794200472,USR000183,2026-03-19 12:48:47,500000,180,7.66,7,False,84,hi,Web-Mobile,T2,jar.app
RC370293578,USR000183,2025-08-31 22:50:00,50000,90,8.02,6,False,272,hi,Web-Mobile,T2,stable_money
RC357369189,USR000183,2025-12-19 19:06:40,50000,1825,8.39,4,False,145,hi,Web-Mobile,T2,self_compared
RC468311297,USR000005,2025-06-20 06:23:24,10000,730,6.73,2,False,77,en,Android,T2,stable_money
RC827485105,USR000005,2025-10-19 01:49:50,1000000,1825,7.84,5,False,381,en,Android,T2,self_compared
RC184943804,USR000005,2026-02-01 16:45:35,10000,180,6.98,2,False,273,en,Android,T2,wint
RC704083079,USR000005,2025-07-08 00:21:03,100000,90,7.34,3,False,398,en,Android,T2,fixed.com
RC195007990,USR000005,2025-10-19 03:28:24,250000,180,8.15,4,False,44,en,Android,T2,none
RC970483361,USR000205,2025-06-02 08:57:53,500000,730,8.33,8,False,148,hi,iOS,T2,fixed.com
RC691892264,USR000205,2025-07-20 10:29:16,250000,730,7.55,4,False,260,hi,iOS,T2,none
RC600048075,USR000205,2026-02-26 02:00:51,25000,180,7.94,8,False,226,hi,iOS,T2,self_compared
RC555829459,USR000205,2025-09-29 10:36:18,100000,1825,6.81,2,False,86,hi,iOS,T2,fixed.com
RC157452382,USR000205,2026-01-24 07:07:02,1000000,1825,6.64,3,False,297,hi,iOS,T2,jar.app
RC983947883,USR000892,2025-09-14 09:57:23,50000,90,6.89,5,True,381,ta,Android,T1,stable_money
RC792530973,USR000892,2025-10-25 08:47:54,25000,365,7.45,8,False,10,ta,Android,T1,fixed.com
RC232765095,USR000892,2026-03-09 13:55:55,50000,90,8.53,5,False,56,ta,Android,T1,self_compared
RC400257525,USR000892,2026-02-22 10:08:49,10000,180,8.23,3,True,199,ta,Android,T1,none
RC133596686,USR000892,2025-08-11 00:39:06,250000,90,7.89,7,False,295,ta,Android,T1,wint
RC327348050,USR000892,2025-11-13 15:39:53,100000,365,7.18,2,True,327,ta,Android,T1,none
RC960726627,USR000589,2026-01-19 06:05:03,250000,180,7.93,4,False,21,ta,Web-Desktop,T3,self_compared
RC524547066,USR000411,2025-12-25 13:41:52,1000000,90,6.55,5,False,67,hi,Android,T2,wint
RC661687524,USR000411,2025-09-16 09:16:05,100000,90,8.27,6,False,363,hi,Android,T2,wint
RC661849867,USR000411,2025-06-07 19:31:13,500000,180,7.92,3,True,409,hi,Android,T2,stable_money
RC352449089,USR000411,2025-11-18 16:04:50,250000,90,7.99,5,False,395,hi,Android,T2,wint
RC174702297,USR000411,2025-12-27 02:04:21,100000,365,7.55,4,False,285,hi,Android,T2,fixed.com
RC415109568,USR000411,2026-03-25 05:33:53,100000,365,8.06,2,False,165,hi,Android,T2,stable_money
RC518059584,USR000467,2025-09-10 20:56:27,25000,1825,7.52,2,False,380,te,iOS,T1,stable_money
RC546633995,USR000467,2025-09-29 05:27:35,100000,90,8.34,5,False,127,te,iOS,T1,jar.app
RC273287983,USR000467,2025-06-19 04:33:37,25000,1825,7.3,6,True,66,te,iOS,T1,none
RC693568182,USR000467,2025-11-04 20:06:39,1000000,365,7.89,5,False,318,te,iOS,T1,self_compared
RC559819372,USR000467,2026-03-23 11:49:25,500000,90,7.13,5,False,81,te,iOS,T1,wint
RC712695421,USR000467,2025-10-18 18:03:11,1000000,180,8.59,5,False,153,te,iOS,T1,jar.app
RC711248559,USR000726,2026-02-20 06:40:51,100000,365,6.92,2,False,364,gu,Android,T3,self_compared
RC705838144,USR000726,2025-08-08 07:36:30,100000,1825,6.69,7,False,180,gu,Android,T3,none
RC638008216,USR000726,2025-10-13 16:29:06,10000,1825,6.97,2,False,261,gu,Android,T3,none
RC846001115,USR000726,2026-03-16 02:17:36,50000,90,6.66,2,False,144,gu,Android,T3,jar.app
RC752646218,USR000109,2026-03-26 17:24:29,25000,730,8.28,4,False,150,bn,Web-Mobile,T2,none
RC702209799,USR000109,2025-07-01 13:39:33,50000,365,6.6,6,False,387,bn,Web-Mobile,T2,stable_money
RC889529726,USR000109,2026-03-19 02:19:08,10000,365,8.43,4,False,401,bn,Web-Mobile,T2,self_compared
RC686350400,USR000109,2025-12-19 17:08:21,25000,365,8.02,3,False,386,bn,Web-Mobile,T2,fixed.com
RC562247316,USR000109,2025-11-05 22:09:02,100000,180,7.96,4,True,294,bn,Web-Mobile,T2,self_compared
RC168615507,USR000109,2025-12-25 22:01:02,1000000,90,6.54,3,False,33,bn,Web-Mobile,T2,wint
RC199024813,USR000290,2025-12-14 06:55:41,50000,1825,6.87,2,False,365,en,iOS,T1,fixed.com
RC706501303,USR000290,2026-02-16 16:44:17,250000,730,7.52,4,False,51,en,iOS,T1,fixed.com
RC504081066,USR000290,2025-10-19 02:54:07,50000,90,7.18,6,False,138,en,iOS,T1,fixed.com
RC460652588,USR000290,2025-09-04 23:51:31,500000,365,8.03,8,False,406,en,iOS,T1,self_compared
RC742292732,USR000290,2025-11-29 16:46:02,250000,1825,7.51,3,True,29,en,iOS,T1,jar.app
RC359936176,USR000062,2025-06-08 20:37:44,100000,730,7.55,4,False,34,hi,Android,T3,none
RC617611222,USR000062,2025-11-05 20:06:41,10000,1825,8.48,5,True,333,hi,Android,T3,wint
RC965645705,USR000062,2025-10-05 21:55:48,250000,1825,7.18,5,False,323,hi,Android,T3,jar.app
RC119660392,USR000062,2025-10-25 16:21:43,500000,180,8.4,2,False,13,hi,Android,T3,stable_money
RC598224628,USR000115,2026-01-07 07:24:30,50000,730,8.59,8,False,148,ta,Android,T1,self_compared
RC311750866,USR000895,2025-09-29 15:01:15,500000,180,8.58,4,False,410,bn,iOS,T3,wint
RC844149184,USR000895,2025-11-02 00:47:39,50000,1825,8.45,3,False,227,bn,iOS,T3,wint
RC292002861,USR000895,2025-07-13 20:33:12,100000,730,8.51,3,True,237,bn,iOS,T3,stable_money
RC732267132,USR000895,2025-07-08 16:51:03,25000,180,7.74,8,False,294,bn,iOS,T3,self_compared
RC496957769,USR000945,2025-06-02 17:13:39,100000,180,8.28,2,False,100,en,Android,T2,jar.app
RC632050427,USR000945,2025-11-24 13:40:11,100000,90,7.97,4,False,150,en,Android,T2,wint
RC197661915,USR000945,2025-07-21 03:59:17,100000,180,6.86,3,False,29,en,Android,T2,self_compared
RC461986564,USR000945,2025-07-24 03:45:13,250000,1825,6.65,5,False,115,en,Android,T2,stable_money
RC375675702,USR000054,2025-11-25 21:33:14,1000000,730,7.88,3,False,11,en,Web-Desktop,T1,fixed.com
RC585869446,USR000327,2025-09-12 09:29:03,10000,1825,7.64,7,False,391,bn,Android,T3,wint
RC287094523,USR000327,2026-02-13 20:12:12,250000,365,7.4,8,False,414,bn,Android,T3,none
RC218464948,USR000327,2025-06-29 23:12:59,50000,1825,7.5,8,False,357,bn,Android,T3,self_compared
RC748313878,USR000327,2025-10-10 08:07:27,50000,1825,7.4,7,True,384,bn,Android,T3,stable_money
RC273153944,USR000306,2025-10-16 08:02:41,500000,365,7.01,4,False,210,hi,Android,T2,jar.app
RC754366372,USR000306,2025-07-18 05:33:04,250000,180,7.42,5,False,202,hi,Android,T2,self_compared
RC938879477,USR000306,2026-02-01 05:09:46,50000,1825,7.2,3,False,356,hi,Android,T2,none
RC830816128,USR000700,2025-07-07 06:20:09,50000,730,7.57,3,False,23,te,Android,T3,fixed.com
RC589745185,USR000700,2025-10-09 18:41:25,100000,90,7.08,2,False,32,te,Android,T3,wint
RC952002791,USR000049,2025-10-27 14:50:52,25000,180,6.8,6,False,409,hi,Web-Desktop,T1,none
RC880732317,USR000049,2026-02-10 15:44:23,100000,365,7.34,7,False,159,hi,Web-Desktop,T1,fixed.com
RC125136444,USR000431,2026-03-18 05:25:42,250000,180,6.61,2,False,394,te,iOS,T1,none
RC952959496,USR000579,2025-11-16 01:50:05,100000,90,6.8,2,False,111,ta,Android,T1,jar.app
RC302950067,USR000579,2025-08-20 06:09:53,1000000,730,7.34,4,False,58,ta,Android,T1,wint
RC180872276,USR000579,2026-01-29 15:31:59,25000,180,8.22,7,False,9,ta,Android,T1,self_compared
RC238441567,USR000579,2025-07-27 03:50:25,1000000,180,7.89,4,False,154,ta,Android,T1,wint
RC246271756,USR000579,2025-11-07 19:08:49,500000,90,7.27,4,False,203,ta,Android,T1,self_compared
RC316555848,USR000579,2025-08-23 04:32:24,1000000,365,7.12,3,False,23,ta,Android,T1,jar.app
RC820600205,USR000877,2025-08-07 16:14:01,500000,180,8.09,5,False,215,ta,Android,T2,self_compared
RC922066352,USR000877,2025-09-01 13:46:11,1000000,1825,6.89,7,False,417,ta,Android,T2,wint
RC825418121,USR000272,2026-03-14 19:51:14,25000,90,7.46,8,False,33,hi,Android,T1,stable_money
RC504171621,USR000272,2025-08-30 22:02:10,25000,180,7.92,2,False,117,hi,Android,T1,wint
RC808918395,USR000272,2026-01-06 03:53:09,100000,180,7.09,8,False,366,hi,Android,T1,stable_money
RC505476756,USR000272,2026-02-05 16:20:02,10000,730,7.02,5,False,212,hi,Android,T1,none
RC356680145,USR000983,2025-08-04 02:34:13,25000,365,7.25,2,False,396,te,iOS,T1,none
RC634701627,USR000983,2026-01-08 14:50:05,250000,90,6.81,6,True,232,te,iOS,T1,stable_money
RC746401065,USR000983,2025-09-26 01:39:16,250000,365,7.77,5,False,338,te,iOS,T1,jar.app
RC598347542,USR000983,2025-12-27 16:13:21,10000,1825,8.1,7,False,391,te,iOS,T1,jar.app
RC237246637,USR000983,2025-11-14 20:32:43,250000,365,7.37,7,False,101,te,iOS,T1,none
RC125741586,USR000983,2026-03-12 14:45:52,25000,1825,8.55,5,False,311,te,iOS,T1,fixed.com
RC208980228,USR000294,2025-11-20 12:17:04,1000000,730,6.75,3,True,212,en,Android,T1,fixed.com
RC127533372,USR000294,2026-02-07 15:25:49,25000,1825,8.57,4,False,104,en,Android,T1,none
RC421436260,USR000294,2025-10-10 12:01:03,50000,365,6.55,7,False,106,en,Android,T1,jar.app
RC426797059,USR000294,2026-03-24 03:53:39,25000,90,6.65,6,True,288,en,Android,T1,none
RC638236993,USR000294,2025-07-20 12:36:34,100000,365,6.92,7,False,46,en,Android,T1,wint
RC193957688,USR000433,2025-11-17 00:57:52,50000,90,8.37,7,False,54,hi,Web-Desktop,T2,stable_money
RC259333137,USR000433,2025-10-10 00:15:33,50000,1825,7.06,7,False,306,hi,Web-Desktop,T2,fixed.com
RC692364290,USR000433,2025-10-01 15:11:31,50000,90,8.36,2,False,225,hi,Web-Desktop,T2,fixed.com
RC205961074,USR000433,2026-03-03 10:16:24,25000,90,7.44,8,False,164,hi,Web-Desktop,T2,stable_money
RC520643649,USR000433,2026-02-03 15:23:01,250000,1825,7.29,7,False,277,hi,Web-Desktop,T2,jar.app
RC618898289,USR000668,2025-08-19 11:54:05,10000,180,7.28,4,False,354,hi,Android,T3,stable_money
RC673884367,USR000842,2025-07-31 23:52:59,100000,730,8.08,6,False,369,hi,Android,T3,self_compared
RC543324422,USR000842,2025-07-28 02:44:38,1000000,730,6.73,4,True,419,hi,Android,T3,jar.app
RC361098405,USR000763,2025-12-03 07:17:32,100000,730,8.25,7,False,187,hi,Web-Desktop,T3,self_compared
RC292756686,USR000763,2025-08-20 09:48:41,50000,365,7.49,2,True,386,hi,Web-Desktop,T3,self_compared
RC820135572,USR000763,2025-07-15 00:04:56,1000000,730,8.45,4,False,282,hi,Web-Desktop,T3,fixed.com
RC186465653,USR000799,2025-08-29 13:21:40,100000,730,8.17,8,False,131,kn,Web-Desktop,T2,stable_money
RC290509614,USR000799,2025-06-23 03:38:30,1000000,730,7.19,4,False,142,kn,Web-Desktop,T2,self_compared
RC780099543,USR000636,2025-08-10 21:44:07,500000,90,7.07,7,False,396,hi,Web-Desktop,T1,none
RC199546430,USR000636,2026-02-01 01:15:41,50000,730,8.54,6,False,260,hi,Web-Desktop,T1,none
RC783967993,USR000636,2026-03-09 00:17:55,100000,730,7.33,2,False,28,hi,Web-Desktop,T1,stable_money
RC976354102,USR000636,2025-11-16 17:33:15,25000,180,7.56,5,False,401,hi,Web-Desktop,T1,none
RC633594167,USR000636,2025-12-24 15:51:53,10000,90,7.62,8,False,407,hi,Web-Desktop,T1,wint
RC451676964,USR000277,2026-02-23 10:24:32,500000,90,7.24,8,False,222,hi,Android,T1,stable_money
RC759793895,USR000277,2025-07-24 11:59:42,10000,730,7.61,7,False,375,hi,Android,T1,none
RC411253423,USR000277,2025-11-19 05:27:14,1000000,1825,8.55,5,False,375,hi,Android,T1,stable_money
RC645648448,USR000277,2026-01-11 14:31:06,250000,90,6.87,8,False,189,hi,Android,T1,self_compared
RC459660068,USR000277,2025-07-17 12:59:32,500000,180,7.39,5,False,70,hi,Android,T1,wint
RC700216309,USR000050,2025-08-09 08:59:02,10000,1825,6.58,3,False,230,en,Web-Desktop,T1,jar.app
RC616191893,USR000050,2025-10-23 10:45:39,100000,180,7.2,8,True,162,en,Web-Desktop,T1,fixed.com
RC922482506,USR000050,2025-09-25 18:59:39,500000,730,7.16,7,False,342,en,Web-Desktop,T1,none
RC439438532,USR000050,2026-03-24 21:32:49,50000,1825,7.58,7,False,368,en,Web-Desktop,T1,none
RC839549719,USR000271,2025-09-21 10:52:00,10000,90,8.17,3,False,303,hi,Android,T1,stable_money
RC312709808,USR000271,2026-01-13 06:18:28,1000000,1825,6.59,7,False,100,hi,Android,T1,jar.app
RC737901489,USR000271,2025-09-30 15:34:49,100000,365,6.72,4,False,221,hi,Android,T1,fixed.com
RC331674436,USR000271,2025-12-28 01:00:57,100000,90,7.43,7,False,186,hi,Android,T1,stable_money
RC367859959,USR000271,2025-07-13 05:46:11,100000,180,8.18,3,True,284,hi,Android,T1,fixed.com
RC494702262,USR000271,2025-07-12 00:21:38,500000,730,8.15,2,False,403,hi,Android,T1,stable_money
RC927287360,USR000012,2025-10-31 14:11:47,50000,730,7.76,6,False,35,ta,iOS,T3,fixed.com
RC842934581,USR000706,2025-07-17 00:10:26,1000000,1825,8.17,7,True,29,en,Web-Desktop,T1,stable_money
RC291168123,USR000706,2026-01-07 05:24:16,100000,180,6.85,4,False,98,en,Web-Desktop,T1,wint
RC234191332,USR000706,2025-07-27 00:21:21,250000,730,7.02,4,False,80,en,Web-Desktop,T1,wint
RC653140037,USR000706,2025-10-21 00:06:01,50000,730,6.63,5,False,375,en,Web-Desktop,T1,none
RC928206675,USR000962,2025-10-04 22:38:01,100000,730,7.96,6,False,168,en,iOS,T1,wint
RC718977719,USR000962,2025-12-30 07:54:27,1000000,180,8.59,2,False,355,en,iOS,T1,none
RC773993754,USR000962,2025-12-14 15:25:28,50000,365,6.98,7,False,324,en,iOS,T1,wint
RC373126077,USR000962,2026-02-25 14:21:47,25000,1825,8.57,8,True,103,en,iOS,T1,stable_money
RC146729210,USR000962,2026-01-12 13:08:14,1000000,365,8.07,5,False,224,en,iOS,T1,none
RC209540544,USR000098,2026-01-02 07:08:14,500000,180,8.58,5,True,266,en,iOS,T1,wint
RC611648979,USR000098,2025-08-04 06:04:09,500000,90,8.39,3,False,266,en,iOS,T1,stable_money
RC472956872,USR000098,2025-07-20 13:05:14,10000,365,8.06,8,False,233,en,iOS,T1,stable_money
RC360039202,USR000098,2026-02-01 07:34:56,500000,90,6.96,2,True,401,en,iOS,T1,wint
RC980176440,USR000227,2026-02-13 02:29:36,250000,365,8.06,2,False,283,hi,Android,T1,wint
RC522018156,USR000227,2025-08-21 11:09:51,250000,1825,7.78,4,False,116,hi,Android,T1,jar.app
RC806777435,USR000261,2025-09-25 18:56:17,1000000,365,7.83,5,False,137,mr,iOS,T1,stable_money
RC296938184,USR000261,2025-07-17 14:40:41,10000,1825,8.05,6,False,190,mr,iOS,T1,jar.app
RC828888890,USR000261,2025-08-29 05:52:24,1000000,1825,7.98,6,False,400,mr,iOS,T1,fixed.com
RC947338019,USR000261,2026-03-25 08:55:14,25000,1825,8.46,7,False,395,mr,iOS,T1,fixed.com
RC116927531,USR000261,2025-12-08 20:53:45,50000,180,6.88,6,False,91,mr,iOS,T1,wint
