pg_txn_id,order_id,ts,user_id,gateway,method,amount_inr,status,failure_code,merchant_category,card_network,is_recurring,mandate_id
PG38843424817715,ORD53172278353,2025-07-22 04:27:45,USR000387,Razorpay,CC,44699.13,CAPTURED,,ecommerce,RUPAY,False,
PG85179682305689,ORD69740732336,2025-09-16 00:17:57,USR000387,BillDesk,UPI,64676.12,CAPTURED,,fd_booking,,False,
PG57897544261979,ORD16034092646,2025-08-15 13:44:32,USR000387,BillDesk,UPI,23776.44,CAPTURED,,fd_booking,,False,
PG37093373864821,ORD10299792159,2025-01-07 12:41:31,USR000387,HDFC-PG,UPI,47390.9,CAPTURED,,recharge,,False,
PG64187449132512,ORD14024890358,2025-02-07 14:05:07,USR000387,Paytm-PG,NB,51440.13,CAPTURED,,recharge,,False,
PG46555123816400,ORD21967794137,2025-12-20 21:16:57,USR000387,BillDesk,NB,23195.19,CAPTURED,,ecommerce,,False,
PG20865097642955,ORD51870455196,2025-07-26 12:28:41,USR000387,PayU,NB,70415.33,CAPTURED,,insurance,,False,
PG58007580498702,ORD75628528276,2025-09-13 15:44:12,USR000387,BillDesk,CC,193.9,CAPTURED,,recharge,AMEX,False,
PG93543624863410,ORD84145430573,2025-12-20 14:52:05,USR000387,PayU,DC,5593.81,CAPTURED,,fd_booking,VISA,False,MND6852217223
PG53261555985454,ORD59666716077,2026-04-24 02:06:51,USR000387,BillDesk,UPI,52235.26,CAPTURED,,utility,,False,
PG63042238163135,ORD94864012261,2025-12-05 07:42:44,USR000387,Cashfree,UPI,55356.44,CAPTURED,,investment,,False,
PG42395998301980,ORD37660601901,2025-10-12 06:35:30,USR000387,HDFC-PG,NB,6181.45,FAILED,CARD_BLOCKED,ecommerce,,False,
PG49706989714705,ORD65806051969,2025-11-11 14:31:53,USR000065,HDFC-PG,NB,15442.63,CAPTURED,,utility,,False,MND7406107960
PG65482485345710,ORD38972312412,2025-09-23 13:19:47,USR000065,BillDesk,NB,50122.92,CAPTURED,,utility,,False,
PG25374132126172,ORD21117838619,2026-04-21 23:11:25,USR000065,CCAvenue,UPI,64758.43,CAPTURED,,ecommerce,,False,
PG84388084780501,ORD95537026050,2025-10-22 06:15:35,USR000065,HDFC-PG,EMI,683.61,CAPTURED,,investment,,True,MND5141228590
PG16459054766576,ORD27677316101,2026-03-16 21:31:49,USR000065,BillDesk,UPI,22326.01,CAPTURED,,insurance,,True,
PG56099790047653,ORD20818587586,2026-01-11 14:13:52,USR000065,Paytm-PG,CC,1081.32,CAPTURED,,investment,MC,False,
PG58766821386919,ORD63581149455,2026-04-09 19:04:34,USR000065,HDFC-PG,DC,60329.26,CAPTURED,,recharge,AMEX,False,
PG98199386759049,ORD27855122724,2025-01-19 17:04:41,USR000065,HDFC-PG,CC,25659.77,CAPTURED,,utility,RUPAY,False,
PG62989037061602,ORD32876684186,2026-01-29 09:34:17,USR000065,Cashfree,NB,3037.09,CAPTURED,,insurance,,False,
PG78173814497015,ORD85845651416,2025-12-17 11:49:39,USR000065,Paytm-PG,UPI,12102.83,CAPTURED,,recharge,,False,
PG29842621537069,ORD27549070876,2026-01-05 11:27:01,USR000326,Cashfree,UPI,56113.78,CAPTURED,,recharge,,False,MND8364885734
PG97682519076685,ORD11667442112,2026-01-03 03:35:17,USR000326,BillDesk,UPI,45800.79,AUTHORIZED,CARD_BLOCKED,investment,,True,MND2216690895
PG14709965830677,ORD60215476431,2025-03-29 23:50:41,USR000326,BillDesk,UPI,3975.74,REFUNDED,,ecommerce,,False,
PG91618305805120,ORD84043593483,2025-10-07 19:00:16,USR000326,BillDesk,CC,45006.46,CAPTURED,,investment,RUPAY,False,
PG82438726643945,ORD87319184960,2026-01-03 18:03:14,USR000326,Paytm-PG,NB,14794.17,CAPTURED,,fd_booking,,False,
PG10734227946869,ORD34994281240,2025-03-13 21:07:39,USR000319,PayU,UPI,24117.16,CAPTURED,,investment,,True,
PG97559841946631,ORD60964162689,2025-11-20 19:39:29,USR000319,HDFC-PG,UPI,6329.73,CAPTURED,,ecommerce,,False,
PG77288106032404,ORD44769382232,2025-06-17 05:47:37,USR000319,Cashfree,UPI,34433.71,CAPTURED,,fd_booking,,False,
PG65339498081843,ORD23697401088,2026-03-14 03:37:42,USR000319,Paytm-PG,UPI,11608.23,CAPTURED,,ecommerce,,False,
PG23664573555869,ORD19849890098,2026-01-09 14:07:42,USR000319,Razorpay,DC,20859.8,CAPTURED,,investment,AMEX,False,
PG28998983241809,ORD20035405741,2025-08-18 06:25:44,USR000319,Cashfree,NB,47335.11,CAPTURED,,recharge,,False,
PG27683674164362,ORD54932234471,2026-03-05 15:12:14,USR000319,HDFC-PG,NB,49790.64,FAILED,AUTH_TIMEOUT,utility,,False,
PG15957653806743,ORD38870525710,2026-01-19 01:43:11,USR000319,Razorpay,UPI,48123.03,CAPTURED,,insurance,,True,
PG34280132499802,ORD22415642811,2025-08-15 01:37:22,USR000319,Paytm-PG,NB,9162.76,CAPTURED,,recharge,,False,MND7192243753
PG92622365093942,ORD52634167826,2025-12-14 07:53:42,USR000319,Razorpay,UPI,13981.46,CAPTURED,,investment,,True,
PG49157578747454,ORD85703182879,2026-04-05 06:35:04,USR000319,BillDesk,UPI,2750.25,CAPTURED,,fd_booking,,False,
PG43814244355285,ORD64214885864,2025-09-27 11:05:07,USR000319,BillDesk,NB,25472.09,CAPTURED,,fd_booking,,False,
PG17517940728427,ORD90445274204,2025-03-22 06:36:30,USR000001,CCAvenue,UPI,66322.9,CAPTURED,,recharge,,False,
PG98419315717374,ORD99411993636,2025-01-07 10:44:46,USR000001,HDFC-PG,UPI,51800.14,CAPTURED,,ecommerce,,False,
PG20075796865858,ORD34578973570,2025-09-10 16:49:04,USR000001,Razorpay,Wallet,23364.52,CAPTURED,,insurance,,True,
PG41078895585098,ORD56530556538,2025-04-22 20:13:55,USR000001,PayU,Wallet,10000.76,CAPTURED,,utility,,True,MND2379347531
PG37776150535418,ORD62010249852,2025-02-28 03:33:12,USR000001,Paytm-PG,UPI,51122.05,CAPTURED,,investment,,False,MND6995230926
PG75672028488886,ORD97750413054,2025-04-24 13:46:54,USR000435,CCAvenue,CC,31076.99,CAPTURED,,investment,VISA,False,
PG19067715919785,ORD32617789471,2026-01-17 04:48:25,USR000435,Cashfree,UPI,65343.62,CAPTURED,,ecommerce,,False,MND5842844897
PG68538051807314,ORD33392078182,2025-05-22 04:24:21,USR000435,HDFC-PG,UPI,42722.75,CAPTURED,,investment,,True,MND1259665437
PG11279362763347,ORD88442810202,2025-03-28 15:55:09,USR000435,PayU,CC,13174.34,FAILED,FRAUD_FLAG,investment,RUPAY,False,
PG22148177816632,ORD22863112356,2026-02-24 02:00:40,USR000435,Razorpay,UPI,50022.4,CAPTURED,,utility,,False,
PG40809811614374,ORD43608064294,2025-12-02 12:09:39,USR000582,HDFC-PG,NB,9319.24,CAPTURED,,insurance,,False,
PG16681849424529,ORD90951082509,2026-03-28 11:02:47,USR000582,HDFC-PG,UPI,48705.57,CAPTURED,,utility,,True,MND8802823446
PG53124959895529,ORD62348757825,2025-06-19 09:43:27,USR000582,CCAvenue,CC,57146.61,CAPTURED,,ecommerce,MC,False,
PG57073601666043,ORD89356148950,2025-04-23 01:51:37,USR000582,CCAvenue,NB,52396.47,CAPTURED,,investment,,True,MND2211900279
PG26916047506613,ORD41807505076,2025-07-30 01:02:29,USR000101,HDFC-PG,UPI,47015.42,FAILED,CARD_BLOCKED,investment,,False,MND6391973284
PG75161818294900,ORD59602919306,2025-03-03 06:15:31,USR000101,Cashfree,UPI,67077.41,CAPTURED,,utility,,False,
PG74661327810295,ORD38400363629,2025-09-27 02:09:38,USR000101,HDFC-PG,UPI,8995.12,CAPTURED,,insurance,,False,
PG89472674094497,ORD32380765898,2026-03-09 19:05:57,USR000404,Paytm-PG,UPI,7299.06,CAPTURED,,utility,,False,
PG81234459089213,ORD86542588877,2025-02-14 22:47:39,USR000211,Cashfree,UPI,490.11,CAPTURED,,utility,,False,MND9412003051
PG86825192553131,ORD37237045317,2026-04-05 07:43:15,USR000211,HDFC-PG,UPI,29724.07,CAPTURED,,investment,,False,MND6386337124
PG64874759605482,ORD54341696090,2025-03-10 04:42:16,USR000211,Razorpay,UPI,15413.51,CAPTURED,,recharge,,False,
PG16064696239397,ORD53243851532,2026-02-23 11:49:36,USR000211,Cashfree,CC,47685.67,CAPTURED,,ecommerce,AMEX,False,
PG83840363008887,ORD41067283031,2025-02-12 10:52:24,USR000211,Paytm-PG,NB,13588.55,CAPTURED,,fd_booking,,False,
PG85263488012720,ORD44022030577,2025-03-25 07:53:19,USR000211,Paytm-PG,UPI,38536.8,CAPTURED,,insurance,,False,
PG45072066411565,ORD72289066267,2025-07-06 14:36:37,USR000211,Paytm-PG,UPI,67462.88,CAPTURED,,recharge,,False,MND7262682562
PG50827706912113,ORD41184985704,2025-07-05 00:20:32,USR000211,BillDesk,CC,62391.56,FAILED,INSUFFICIENT_BALANCE,insurance,AMEX,False,MND3140178445
PG98449530408767,ORD56505613306,2025-10-13 17:20:29,USR000211,BillDesk,UPI,53796.03,CAPTURED,,recharge,,False,
PG81720041942887,ORD61415354855,2025-03-13 13:48:57,USR000211,CCAvenue,Wallet,16841.66,AUTHORIZED,ISSUER_DECLINED,insurance,,True,
PG97126792138630,ORD39865000597,2025-05-11 12:48:08,USR000211,Paytm-PG,NB,35027.47,CAPTURED,,utility,,False,MND7719179352
PG20864240420204,ORD26102153072,2025-12-21 07:53:41,USR000870,BillDesk,UPI,48541.47,CAPTURED,,ecommerce,,True,
PG87707876698290,ORD44940982298,2026-03-04 06:07:34,USR000870,Paytm-PG,UPI,3868.37,CAPTURED,,ecommerce,,False,
PG93524541084851,ORD67010890518,2025-03-21 12:41:24,USR000870,Razorpay,UPI,45320.09,CAPTURED,,investment,,False,
PG91991433298631,ORD67225840170,2026-01-29 02:53:59,USR000769,BillDesk,CC,381.46,CAPTURED,,insurance,VISA,False,
PG68342176550787,ORD54544518712,2025-05-31 04:02:54,USR000769,PayU,DC,30416.74,CAPTURED,,recharge,VISA,False,
PG65448925539032,ORD83994223928,2025-08-27 18:12:43,USR000769,PayU,UPI,16514.65,CAPTURED,,insurance,,True,
PG14721710561128,ORD41860724076,2025-04-26 21:22:55,USR000769,Razorpay,CC,52167.59,CAPTURED,,investment,VISA,False,
PG17247454007807,ORD74600237205,2025-02-05 07:21:41,USR000769,Paytm-PG,UPI,48078.06,CAPTURED,,utility,,False,
PG27225120208875,ORD32262226624,2025-09-21 17:44:48,USR000769,Paytm-PG,UPI,41988.18,FAILED,CARD_BLOCKED,recharge,,False,MND9336358096
PG72854179892703,ORD72511518950,2025-06-01 22:21:19,USR000243,Razorpay,Wallet,29031.54,CAPTURED,,utility,,False,MND5743930489
PG57138507007763,ORD95774876332,2025-02-14 03:58:29,USR000859,Razorpay,UPI,31849.15,CAPTURED,,ecommerce,,True,
PG26184882037559,ORD79254585059,2025-01-28 21:06:19,USR000859,CCAvenue,CC,14028.1,CAPTURED,,utility,RUPAY,True,
PG51960151788983,ORD50053769589,2025-02-26 07:26:30,USR000859,PayU,UPI,74690.01,CAPTURED,,investment,,False,
PG22436237891732,ORD19444613339,2025-06-08 12:00:06,USR000859,HDFC-PG,CC,62319.28,CAPTURED,,investment,AMEX,True,MND9854900692
PG64576511045697,ORD74940810789,2026-04-12 17:02:31,USR000859,CCAvenue,UPI,115.68,FAILED,ISSUER_DECLINED,insurance,,True,
PG76366410459616,ORD47881347576,2025-04-06 21:17:52,USR000859,CCAvenue,UPI,67355.41,CAPTURED,,fd_booking,,False,MND6014102238
PG81912269548483,ORD71015830875,2025-05-01 07:19:17,USR000859,CCAvenue,UPI,5197.27,CAPTURED,,ecommerce,,False,
PG32312133223687,ORD25713330559,2025-11-12 07:46:55,USR000625,CCAvenue,UPI,16187.74,CAPTURED,,recharge,,True,MND8065624841
PG18881986741078,ORD41737236305,2025-11-06 16:54:29,USR000625,Cashfree,UPI,46208.88,CAPTURED,,fd_booking,,False,
PG54340917269709,ORD33807559139,2025-04-10 15:19:51,USR000625,PayU,EMI,25056.12,CAPTURED,,fd_booking,,False,
PG39723721719927,ORD71355920695,2025-08-02 14:41:27,USR000625,PayU,CC,32433.99,CAPTURED,,ecommerce,MC,False,
PG71417140862225,ORD41799275693,2025-06-30 09:13:41,USR000625,PayU,DC,43991.64,CAPTURED,,utility,VISA,True,
PG48158381159515,ORD11774188585,2025-06-17 11:57:11,USR000625,Razorpay,UPI,1852.74,CAPTURED,,utility,,True,
PG60348468343191,ORD90844169126,2025-03-27 19:40:14,USR000625,Cashfree,CC,55386.72,CAPTURED,,fd_booking,MC,False,
PG42230971423121,ORD93581295258,2025-11-13 21:03:45,USR000625,HDFC-PG,UPI,45278.75,REFUNDED,,insurance,,True,MND4561167611
PG38492449431928,ORD12563638003,2026-01-21 02:11:07,USR000625,BillDesk,UPI,30088.71,CAPTURED,,investment,,False,
PG91983556351086,ORD45152822734,2025-10-13 01:49:11,USR000269,Paytm-PG,NB,8742.6,CAPTURED,,investment,,True,MND2924987674
PG67291855470176,ORD69768036727,2026-03-24 15:16:34,USR000269,Razorpay,UPI,41761.51,REFUNDED,,investment,,False,
PG24544821306571,ORD20608852913,2025-06-21 01:20:12,USR000269,PayU,UPI,28682.28,CAPTURED,,ecommerce,,False,
PG65137126258393,ORD89114928438,2025-02-01 05:25:17,USR000269,Cashfree,UPI,1672.07,CAPTURED,,fd_booking,,False,
PG52822834350194,ORD41831086364,2025-11-28 20:42:49,USR000269,BillDesk,UPI,19281.07,CAPTURED,,utility,,False,
PG36476347919791,ORD16150145200,2025-10-25 03:42:49,USR000674,CCAvenue,UPI,25413.99,CAPTURED,,insurance,,True,
PG49578302738551,ORD72144474643,2025-10-28 01:35:49,USR000674,HDFC-PG,EMI,54114.39,CAPTURED,,insurance,,True,MND1720286315
PG35946698627005,ORD18066603529,2025-06-22 12:55:28,USR000674,PayU,CC,54399.96,CAPTURED,,insurance,AMEX,False,
PG41905384963787,ORD99658796391,2025-01-25 05:42:08,USR000674,Paytm-PG,UPI,65436.77,FAILED,AUTH_TIMEOUT,fd_booking,,False,MND2009115499
PG54102522375778,ORD70070280312,2025-08-01 17:29:58,USR000674,BillDesk,EMI,21140.39,CAPTURED,,fd_booking,,False,
PG66998188222741,ORD42859775277,2025-10-13 23:26:09,USR000674,Paytm-PG,Wallet,50168.03,CAPTURED,,ecommerce,,False,
PG75446974337192,ORD26134389927,2025-02-10 01:48:49,USR000674,Paytm-PG,UPI,45408.44,CAPTURED,,recharge,,False,
PG67289507517000,ORD31194765942,2025-01-07 14:13:42,USR000063,CCAvenue,UPI,42452.72,CAPTURED,,ecommerce,,True,
PG27859844387928,ORD51244500377,2025-09-01 10:13:16,USR000063,Paytm-PG,UPI,11409.43,CAPTURED,,insurance,,True,
PG18259600177699,ORD11343474221,2025-04-05 09:06:26,USR000063,BillDesk,UPI,56019.52,CAPTURED,,utility,,False,MND9930400653
PG90791251568643,ORD97033495239,2026-03-07 08:29:58,USR000063,HDFC-PG,NB,17030.33,REFUNDED,,recharge,,False,
PG67232925424394,ORD21847767300,2025-04-25 21:58:46,USR000063,Razorpay,NB,31491.49,CAPTURED,,fd_booking,,False,
PG27504943453911,ORD11483109891,2025-02-05 16:21:26,USR000063,Razorpay,CC,74269.91,CAPTURED,,fd_booking,RUPAY,False,MND1210949175
PG81694502848963,ORD55281216739,2025-05-04 19:55:57,USR000063,Cashfree,EMI,49343.67,CAPTURED,,investment,,False,MND6643513391
PG73430663443205,ORD24684404185,2026-04-18 16:38:26,USR000063,PayU,UPI,22452.19,FAILED,INSUFFICIENT_BALANCE,insurance,,False,
PG75709779750155,ORD17000555911,2025-03-30 07:41:03,USR000063,Razorpay,UPI,63943.55,FAILED,OTP_NOT_ENTERED,fd_booking,,False,MND8318843513
PG10081267230874,ORD70379905847,2025-05-31 00:57:36,USR000880,Cashfree,DC,28821.57,CAPTURED,,ecommerce,AMEX,False,MND5106139876
PG72268388676771,ORD53373360092,2025-07-18 13:57:55,USR000880,Cashfree,DC,7568.11,CAPTURED,,utility,VISA,False,
PG16308979685236,ORD80378725579,2026-03-31 10:08:26,USR000880,Paytm-PG,NB,36343.08,CAPTURED,,ecommerce,,False,
PG30052179566307,ORD13117575426,2026-02-25 09:25:48,USR000880,CCAvenue,UPI,25619.25,CAPTURED,,fd_booking,,False,
PG26430820581854,ORD72737788816,2026-02-04 17:38:31,USR000880,Cashfree,UPI,11250.04,CAPTURED,,recharge,,False,MND4323204805
PG95202127435670,ORD48697063233,2025-12-30 01:55:34,USR000880,HDFC-PG,UPI,26625.44,CAPTURED,,recharge,,False,MND7755292448
PG42286047324337,ORD34410482950,2025-01-19 16:36:04,USR000880,CCAvenue,UPI,15202.27,CAPTURED,,investment,,False,
PG62733213824133,ORD20470590876,2026-01-24 19:49:22,USR000880,Cashfree,CC,6903.16,CAPTURED,,investment,RUPAY,False,MND8446048115
PG18265410791091,ORD14774968550,2026-04-03 18:43:21,USR000880,Paytm-PG,NB,46016.95,CAPTURED,,recharge,,False,
PG38664672511634,ORD71386097950,2026-02-06 22:26:23,USR000880,CCAvenue,NB,16670.88,CAPTURED,,ecommerce,,False,MND9808837363
PG59375230733004,ORD82281125183,2026-02-13 20:59:03,USR000634,Paytm-PG,UPI,33106.59,CAPTURED,,fd_booking,,False,
PG53133058124166,ORD41467116870,2025-11-18 21:20:18,USR000634,BillDesk,Wallet,47218.29,FAILED,INSUFFICIENT_BALANCE,recharge,,False,
PG23488907121647,ORD58779802283,2026-01-06 21:23:20,USR000903,HDFC-PG,UPI,12565.88,CAPTURED,,ecommerce,,True,
PG43695551581556,ORD49115488707,2026-03-25 22:49:50,USR000903,HDFC-PG,EMI,68874.43,FAILED,CARD_BLOCKED,ecommerce,,False,
PG70202058891023,ORD53391862752,2025-06-09 19:43:36,USR000903,Razorpay,UPI,65022.26,CAPTURED,,ecommerce,,True,MND6650957060
PG11852405264040,ORD30455131279,2025-09-25 15:10:12,USR000903,BillDesk,UPI,14142.75,CAPTURED,,ecommerce,,False,MND9653594537
PG63768845075929,ORD47137158367,2026-01-27 03:47:30,USR000927,Paytm-PG,CC,68916.3,CAPTURED,,insurance,VISA,False,
PG17073171050841,ORD78270769259,2026-02-16 21:51:13,USR000927,Razorpay,CC,60604.09,CAPTURED,,insurance,AMEX,False,
PG41098028529563,ORD64050144558,2026-02-17 05:24:29,USR000927,BillDesk,NB,27806.7,CAPTURED,,ecommerce,,False,MND6006660024
PG73467151064214,ORD74905715563,2025-11-01 19:59:06,USR000927,BillDesk,UPI,264.84,CAPTURED,,insurance,,False,MND5476320112
PG88552061559331,ORD71799700428,2025-05-16 06:44:53,USR000927,Razorpay,UPI,3371.89,CAPTURED,,recharge,,False,
PG95852466620597,ORD77549586559,2025-10-05 19:34:01,USR000927,PayU,NB,41958.56,CAPTURED,,ecommerce,,False,
PG54388246044009,ORD59757232648,2026-04-04 00:46:01,USR000927,PayU,UPI,31296.78,CAPTURED,,utility,,False,
PG33746574399163,ORD67544533722,2025-05-06 02:06:56,USR000927,Cashfree,UPI,70674.34,CAPTURED,,fd_booking,,False,
PG99248109214556,ORD76602402711,2025-04-27 14:22:29,USR000927,Razorpay,EMI,20359.44,CAPTURED,,utility,,False,MND7239387778
PG51560994803848,ORD39872173473,2026-04-19 01:14:19,USR000927,PayU,UPI,10131.67,REFUNDED,,fd_booking,,False,
PG83147195016194,ORD18216700478,2025-06-17 12:18:54,USR000927,BillDesk,EMI,47562.23,CAPTURED,,fd_booking,,True,
PG67245130982102,ORD47078246362,2025-09-30 13:41:35,USR000927,Paytm-PG,UPI,2651.39,CAPTURED,,investment,,False,MND3928709655
PG76350101899415,ORD12761256285,2025-04-09 13:47:44,USR000727,Cashfree,UPI,27225.69,CAPTURED,,utility,,False,
PG38990845372650,ORD93856969061,2026-05-02 22:28:29,USR000727,Cashfree,Wallet,42635.81,CAPTURED,,fd_booking,,True,
PG53992553987207,ORD53321893299,2025-08-09 09:25:45,USR000727,BillDesk,EMI,4939.54,CAPTURED,,ecommerce,,False,
PG27460954754577,ORD15044862741,2026-01-26 21:13:03,USR000727,Razorpay,UPI,47818.67,CAPTURED,,fd_booking,,True,
PG45142094170527,ORD93325312214,2025-11-25 02:02:19,USR000727,HDFC-PG,NB,69939.42,CAPTURED,,ecommerce,,False,
PG27237149955784,ORD71806023990,2025-12-17 20:40:16,USR000727,Cashfree,NB,4280.59,CAPTURED,,utility,,False,
PG63744868391792,ORD82249615855,2025-04-30 09:30:49,USR000727,CCAvenue,NB,37081.22,CAPTURED,,recharge,,False,MND5941027091
PG28269419588192,ORD26604145853,2025-12-04 22:49:27,USR000727,Cashfree,CC,45343.33,FAILED,INSUFFICIENT_BALANCE,insurance,MC,False,MND2779287885
PG74587360844013,ORD32935447178,2025-11-04 22:00:59,USR000072,Paytm-PG,UPI,55179.09,CAPTURED,,ecommerce,,False,
PG17254205932669,ORD42065362328,2026-01-02 19:52:28,USR000072,HDFC-PG,Wallet,60481.79,CAPTURED,,utility,,False,
PG78908083722746,ORD40612186817,2026-04-22 05:02:31,USR000072,PayU,CC,54453.96,CAPTURED,,recharge,VISA,False,MND2219977863
PG22017821610622,ORD69597686126,2025-06-23 01:54:59,USR000072,Cashfree,UPI,26463.13,CAPTURED,,recharge,,False,
PG74037553389539,ORD38101925155,2025-08-22 05:37:23,USR000072,Paytm-PG,DC,25932.8,CAPTURED,,ecommerce,VISA,False,MND9124921105
PG56197665595680,ORD45667509208,2026-04-24 05:33:29,USR000072,Razorpay,UPI,29994.51,CAPTURED,,ecommerce,,False,
PG84325982225597,ORD19302786301,2025-01-31 14:12:53,USR000072,Paytm-PG,UPI,12302.77,CAPTURED,,fd_booking,,False,
PG46948659723707,ORD14884992887,2025-02-04 02:05:45,USR000708,PayU,EMI,36351.63,REFUNDED,,recharge,,False,
PG47398884400830,ORD84604535903,2026-02-26 16:17:10,USR000708,PayU,UPI,8840.38,CAPTURED,,fd_booking,,False,
PG79076933956321,ORD18172933567,2026-04-03 11:16:08,USR000708,Paytm-PG,NB,20771.79,CAPTURED,,insurance,,False,
PG90646850054842,ORD70783300817,2025-03-25 11:18:44,USR000708,Cashfree,UPI,56708.8,CAPTURED,,fd_booking,,False,
PG13035504725088,ORD78181638179,2025-06-14 14:07:01,USR000708,Cashfree,UPI,11464.22,CAPTURED,,investment,,True,
PG41161500865155,ORD33285818019,2025-06-11 19:46:18,USR000708,Razorpay,NB,61661.92,CAPTURED,,ecommerce,,False,
PG40467999925313,ORD16350506105,2025-07-02 13:43:57,USR000708,PayU,UPI,3145.31,CAPTURED,,recharge,,False,
PG24831867511093,ORD30647407159,2025-12-21 20:10:19,USR000708,BillDesk,DC,46357.8,CAPTURED,,investment,MC,False,
PG23936108998015,ORD17465135897,2025-06-28 06:00:54,USR000708,Razorpay,UPI,60240.9,CAPTURED,,utility,,False,
PG37100996211772,ORD87726594088,2025-02-26 13:35:26,USR000708,CCAvenue,UPI,27683.39,CAPTURED,,fd_booking,,False,
PG10399280076128,ORD66345048334,2025-07-22 13:56:27,USR000708,Razorpay,Wallet,57244.1,CAPTURED,,ecommerce,,False,
PG93220952400744,ORD13649013436,2025-03-30 02:44:27,USR000388,Razorpay,UPI,50599.83,CAPTURED,,ecommerce,,False,
PG51063510551635,ORD64910907090,2025-07-14 15:43:26,USR000388,Razorpay,NB,1138.26,CAPTURED,,utility,,True,
PG70508521965972,ORD79709236075,2025-12-14 22:31:56,USR000388,PayU,UPI,54373.63,CAPTURED,,utility,,False,
PG37331318054551,ORD77344030511,2025-01-02 01:48:00,USR000388,CCAvenue,UPI,47664.27,CAPTURED,,ecommerce,,False,
PG78898606546417,ORD71345419465,2025-02-02 22:56:17,USR000750,Cashfree,CC,33303.64,REFUNDED,,recharge,AMEX,False,
PG47153627652883,ORD86459938220,2025-01-31 00:28:47,USR000750,Paytm-PG,UPI,63886.07,CAPTURED,,fd_booking,,False,
PG36550917854518,ORD26318665112,2025-03-22 05:05:11,USR000750,CCAvenue,CC,30461.0,CAPTURED,,ecommerce,RUPAY,False,
PG52749759705067,ORD14796415866,2025-10-23 15:45:15,USR000750,Razorpay,UPI,45630.05,REFUNDED,,investment,,True,
PG85726767034823,ORD24028638001,2025-11-16 07:50:03,USR000750,BillDesk,DC,55020.33,CAPTURED,,utility,AMEX,False,
PG67214026174880,ORD46811200867,2025-04-13 08:37:04,USR000750,Razorpay,UPI,15646.26,CAPTURED,,insurance,,False,
PG50612686451499,ORD64343696454,2025-09-05 20:19:12,USR000750,CCAvenue,UPI,33715.32,CAPTURED,,ecommerce,,True,
PG73027688843161,ORD44976378405,2026-02-05 05:54:28,USR000474,Cashfree,UPI,67489.87,CAPTURED,,utility,,False,
PG82678499626461,ORD80133751474,2025-04-30 00:50:12,USR000474,Paytm-PG,EMI,65487.05,FAILED,AUTH_TIMEOUT,utility,,True,
PG28808998080176,ORD91008682220,2025-10-25 04:48:46,USR000474,PayU,UPI,25450.75,CAPTURED,,utility,,False,
PG16362220010088,ORD14461055441,2025-10-12 05:01:24,USR000474,PayU,NB,15145.46,CAPTURED,,insurance,,False,
PG31248231972262,ORD37040183321,2025-02-12 11:01:28,USR000807,Cashfree,CC,10260.94,CAPTURED,,recharge,RUPAY,False,
PG75692187137928,ORD52476710747,2025-12-23 10:50:00,USR000200,Razorpay,DC,7729.1,FAILED,INSUFFICIENT_BALANCE,insurance,RUPAY,False,
PG31620776181732,ORD81253671495,2026-02-27 00:56:54,USR000713,CCAvenue,UPI,28124.08,CAPTURED,,ecommerce,,True,
PG29453854791010,ORD58225709162,2026-03-26 12:21:52,USR000713,BillDesk,DC,46139.24,CAPTURED,,utility,VISA,True,
